name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Ashlee EvansSmith,Rebel Girl,6.0,6.0,0,37.0,8,0.0,0.34,0.95,0.22,0.0,68,67,0.0,4.03,12.283333333333333,4.59,0.53,0.5
Tonya Evinger,Triple Threat,19.0,8.0,0,43.0,8,0.0,0.42,0.93,0.3,0.9,67,70,0.0,1.16,9.65,4.02,0.38,0.33
Movsar Evloev,222,18.0,0.0,0,30.0,32,0.0,0.48,4.75,0.46,0.2,67,72,0.0,4.43,15.0,2.89,0.61,0.71
Andre Ewell,Mr Highlight,17.0,9.0,0,36.0,8,0.12,0.4,0.36,0.75,0.1,68,75,1.0,4.28,14.033333333333333,4.87,0.51,0.72
Jessica Eye,Evil,15.0,11.0,0,38.0,8,0.0,0.37,0.58,0.4,0.5,66,66,0.0,3.86,14.5,4.19,0.55,0.57
Urijah Faber,The California Kid,35.0,11.0,0,45.0,8,0.36,0.4,1.54,0.3,0.8,66,67,0.0,2.65,12.333333333333334,2.59,0.64,0.58
Melinda Fabian,223,4.0,4.0,2,37.0,107,0.5,0.41,0.0,0.0,0.0,66,66,0.0,4.03,15.0,4.0,0.62,1.0
Wagnney Fabiano,The Silencer,16.0,4.0,0,49.0,23,0.0,0.38,3.44,0.64,0.4,66,69,1.0,1.19,11.633333333333333,0.66,0.7,1.0
Bartosz Fabinski,The Butcher,15.0,5.0,0,38.0,1,0.0,0.68,7.1,0.7,0.0,72,75,0.0,2.23,8.45,1.46,0.51,0.8
Zarah Fairn,Infinite,6.0,6.0,0,40.0,10,0.0,0.31,0.0,0.0,0.0,68,72,0.0,4.55,9.4,7.4,0.45,0.6
Rinat Fakhretdinov,Gladiator,22.0,1.0,1,33.0,32,0.74,0.54,4.43,0.46,0.2,72,74,0.0,4.17,12.183333333333334,2.71,0.51,1.0
Pedro Falcao,Pedrinho,16.0,4.0,0,32.0,23,0.0,0.48,2.07,0.22,0.0,66,66,0.0,2.9,14.466666666666667,2.63,0.48,0.83
Rico Farrington,The Triggerman,7.0,3.0,0,35.0,84,0.0,0.41,0.0,0.0,0.0,76,79,1.0,6.33,15.0,7.2,0.51,0.2
Paul Felder,The Irish Dragon,17.0,6.0,0,40.0,8,0.22,0.44,0.29,0.28,0.2,71,70,0.0,3.7,13.75,3.44,0.48,0.64
Carlos Felipe,Boi,11.0,2.0,0,29.0,23,0.0,0.45,0.0,0.0,0.0,72,75,0.0,4.88,15.0,5.6,0.5,0.72
Tony Ferguson,El Cucuy,26.0,11.0,0,40.0,8,0.17,0.45,0.39,0.35,0.9,71,76,0.0,4.91,11.316666666666666,4.37,0.55,0.66
Gabriella Fernandes,Gabi,9.0,3.0,0,31.0,23,0.0,0.49,0.67,0.22,0.0,66,66,1.0,3.73,15.0,5.56,0.47,0.59
Kaue Fernandes,231,9.0,2.0,0,29.0,23,0.0,0.57,0.76,1.0,0.0,69,73,0.0,3.04,4.833333333333333,0.86,0.66,0.62
Cezar Ferreira,Mutante,13.0,8.0,0,39.0,23,0.19,0.42,2.69,0.53,0.5,73,78,1.0,1.9,10.416666666666666,2.44,0.53,0.84
Diego Ferreira,233,19.0,5.0,0,39.0,23,0.32,0.39,0.96,0.3,0.6,69,74,0.0,5.04,9.416666666666666,3.43,0.56,0.6
Erisson Ferreira,Gato,12.0,2.0,0,33.0,97,0.0,0.32,1.11,1.0,1.7,66,70,0.0,1.75,13.466666666666667,2.75,0.56,0.66
Brunno Ferreira,The Hulk,12.0,1.0,0,31.0,23,3.56,0.54,0.89,0.16,0.0,70,72,0.0,4.99,3.3666666666666667,4.04,0.5,0.6
Andre Fialho,235,16.0,8.0,0,30.0,81,0.49,0.41,0.25,1.0,0.0,72,74,0.0,3.3,8.733333333333333,6.26,0.45,0.66
Drew Fickett,The Master,42.0,21.0,0,44.0,8,0.24,0.41,1.3,0.35,2.2,70,70,0.0,2.33,9.016666666666667,2.29,0.57,0.3
Michal Figlak,Mad Dog,8.0,2.0,0,28.0,1,0.0,0.39,0.5,0.12,0.0,70,70,0.0,4.0,15.0,4.93,0.52,0.57
Deiveson Figueiredo,Deus da Guerra,24.0,3.0,1,36.0,23,0.87,0.55,1.68,0.35,1.6,65,68,0.0,3.01,12.116666666666667,3.39,0.51,0.58
Francisco Figueiredo,Sniper,13.0,5.0,1,34.0,23,0.0,0.61,2.51,0.75,0.4,66,68,1.0,2.04,8.966666666666667,2.59,0.61,0.76
Edwin Figueroa,El Feroz,9.0,5.0,0,40.0,8,0.4,0.39,0.2,1.0,0.6,67,69,0.0,2.57,12.533333333333333,3.06,0.51,0.37
Jafel Filho,Pastor,16.0,3.0,0,31.0,23,0.44,0.41,1.77,0.33,2.6,67,68,0.0,2.36,8.483333333333333,2.0,0.47,0.55
Andre Fili,Touchy,24.0,11.0,0,34.0,8,0.37,0.37,2.15,0.43,0.2,71,74,0.0,3.88,10.616666666666667,4.11,0.51,0.7
Luigi Fioravanti,236,26.0,15.0,0,43.0,8,0.31,0.42,3.76,0.63,0.9,68,70,0.0,2.23,10.65,2.21,0.69,0.67
Nick Fiore,237,6.0,2.0,0,26.0,8,0.0,0.46,2.5,0.45,0.0,70,72,0.0,2.83,15.0,7.93,0.42,0.71
Manon Fiorot,The Beast,12.0,1.0,0,34.0,10,0.0,0.41,1.17,0.42,0.0,67,65,0.0,6.26,15.0,3.77,0.68,0.93
Spencer Fisher,The King,24.0,9.0,0,48.0,8,0.22,0.43,0.67,0.3,0.8,67,68,1.0,3.17,11.816666666666666,3.03,0.64,0.6
Chris Fishgold,238,18.0,4.0,1,32.0,96,0.0,0.32,2.59,0.46,1.3,68,68,0.0,2.01,8.7,2.7,0.46,0.44
Jon Fitch,239,30.0,7.0,1,46.0,8,0.13,0.5,3.6,0.51,0.8,72,74,0.0,2.61,13.283333333333333,1.65,0.54,0.56
Rafael Fiziev,Ataman,12.0,3.0,0,31.0,31,0.29,0.51,0.29,0.4,0.0,68,71,3.0,4.9,11.683333333333334,4.97,0.49,0.89
AJ Fletcher,The Ghost,10.0,3.0,0,27.0,8,0.31,0.49,1.54,0.35,0.9,70,67,3.0,3.36,9.716666666666667,4.61,0.46,0.33
Nathan Fletcher,240,9.0,1.0,0,26.0,4,0.0,0.7,9.63,0.66,2.4,67,70,0.0,2.25,6.233333333333333,0.96,0.4,0.0
Jimmy Flick,The Brick,17.0,8.0,0,34.0,8,0.0,0.5,1.55,0.21,4.3,67,68,0.0,1.94,8.066666666666666,5.43,0.43,0.0
Luke Flores,241,9.0,2.0,0,36.0,8,0.0,0.44,0.0,0.0,1.2,72,73,1.0,1.56,5.05,1.88,0.6,0.4
Ty Flores,Big Medicine,7.0,3.0,0,30.0,8,0.0,0.37,1.0,0.09,0.0,75,73,3.0,2.0,15.0,7.8,0.25,0.0
Alejandro Flores,El Gallito,17.0,3.0,0,33.0,97,0.0,0.4,0.0,0.0,0.0,70,73,0.0,3.66,7.916666666666667,2.02,0.54,0.0
Kenny Florian,KenFlo,14.0,6.0,0,48.0,8,0.08,0.4,2.22,0.33,1.3,70,74,1.0,2.41,10.533333333333333,1.85,0.63,0.6
Darrius Flowers,Beast Mode,12.0,8.0,1,30.0,8,0.0,0.49,0.98,0.28,0.0,69,71,0.0,3.07,7.65,5.49,0.44,0.63
Caros Fodor,The Future,11.0,6.0,0,40.0,8,0.0,0.54,2.1,0.25,0.0,69,74,0.0,2.76,15.0,2.83,0.54,0.5
Rob Font,242,20.0,8.0,0,37.0,8,0.48,0.45,0.89,0.35,0.3,68,71,0.0,5.53,12.833333333333334,3.65,0.56,0.46
Jesse Forbes,Kid Hercules,15.0,5.0,0,39.0,8,0.6,0.24,1.79,0.75,1.2,74,75,1.0,2.11,6.283333333333333,4.06,0.53,0.66
Jussier Formiga,243,23.0,8.0,0,39.0,23,0.17,0.39,1.82,0.35,0.6,65,67,0.0,1.42,11.3,2.34,0.64,0.87
Brianna Fortino,The Bull,9.0,3.0,0,31.0,8,0.0,0.41,2.5,0.45,0.0,60,62,1.0,3.53,15.0,3.23,0.57,0.66
Marcel Fortuna,Maozinha,9.0,3.0,0,38.0,23,0.45,0.46,0.45,0.08,0.5,73,74,0.0,3.83,11.05,4.52,0.64,0.75
Brian Foster,The Foster Boy,27.0,10.0,0,40.0,8,0.61,0.39,3.67,0.6,1.8,69,71,0.0,3.3,4.916666666666667,1.63,0.65,0.37
Hermes Franca,The Unreal,24.0,17.0,0,50.0,23,0.38,0.39,1.53,0.36,2.4,66,71,0.0,1.78,13.116666666666667,2.85,0.55,0.37
Rich Franklin,Ace,29.0,7.0,0,50.0,8,0.72,0.44,1.31,0.66,0.7,73,76,1.0,4.1,8.166666666666666,2.07,0.62,0.63
Stephanie Frausto,Lil Bovy,8.0,7.0,0,34.0,8,0.0,0.21,0.0,0.0,0.0,62,61,0.0,1.43,2.8,3.57,0.6,0.0
Justin Frazier,The Grizzly Bear,10.0,3.0,0,35.0,8,0.0,0.66,0.0,0.0,0.0,72,75,1.0,1.11,3.6,6.11,0.04,0.0
Josh Fremd,245,11.0,6.0,0,30.0,8,0.0,0.44,0.66,0.25,1.1,76,76,0.0,2.52,11.433333333333334,2.23,0.47,0.3
Matt Frevola,The SteamRolla,11.0,5.0,1,34.0,8,1.12,0.4,2.39,0.39,1.0,69,71,0.0,3.37,7.833333333333333,3.69,0.57,0.36
Jinh Yu Frey,246,11.0,10.0,0,39.0,8,0.0,0.43,1.02,0.36,0.3,63,65,1.0,2.97,12.9,4.23,0.52,0.9
Sarah Frota,A Treta,9.0,2.0,0,37.0,23,0.54,0.52,0.0,0.0,0.0,66,69,1.0,4.52,9.216666666666667,2.57,0.55,0.53
Daniel Frunza,248,9.0,2.0,0,30.0,97,0.0,0.44,0.0,0.0,0.0,73,73,0.0,4.94,8.5,5.53,0.51,0.6
Adam Fugitt,249,10.0,4.0,0,35.0,8,0.0,0.45,2.04,0.29,0.0,73,77,1.0,4.72,9.216666666666667,4.48,0.51,0.5
Riki Fukuda,250,24.0,9.0,0,43.0,11,0.0,0.43,2.17,0.43,0.0,72,73,1.0,4.24,15.0,3.71,0.64,0.7
Masio Fullen,Lobo,11.0,7.0,0,38.0,65,0.0,0.32,0.47,0.33,0.0,70,70,0.0,2.46,10.566666666666666,3.5,0.54,0.69
Ricardo Funch,Golden Boy,9.0,6.0,0,44.0,23,0.0,0.65,1.24,0.18,0.0,70,74,1.0,2.61,9.1,3.57,0.4,0.6
Claudia Gadelha,Claudinha,18.0,5.0,0,35.0,23,0.08,0.41,3.03,0.42,0.7,64,63,0.0,3.31,14.833333333333334,4.57,0.57,0.58
Magomed Gadzhiyasulov,253,9.0,0.0,0,30.0,32,0.0,0.5,5.5,0.91,0.0,74,75,0.0,3.3,15.0,1.37,0.67,0.57
Justin Gaethje,The Highlight,25.0,5.0,0,35.0,8,0.63,0.59,0.11,0.25,0.0,71,70,0.0,6.78,10.933333333333334,7.46,0.52,0.75
Muin Gafurov,Tajik,19.0,6.0,0,28.0,112,0.0,0.47,1.95,0.27,0.0,67,68,1.0,3.03,11.55,2.25,0.5,0.68
Mitch Gagnon,254,12.0,5.0,0,40.0,60,0.58,0.46,1.16,0.25,1.9,65,65,1.0,2.76,9.733333333333333,2.21,0.61,0.65
Mickey Gall,255,7.0,6.0,0,32.0,8,0.3,0.48,1.18,0.32,1.6,74,74,3.0,3.33,8.466666666666667,4.55,0.49,0.37
Mateusz Gamrot,Gamer,24.0,3.0,0,33.0,1,0.12,0.5,5.25,0.35,0.1,70,70,1.0,3.23,12.3,3.22,0.58,0.9
Shamil Gamzatov,256,14.0,1.0,0,34.0,32,0.0,0.48,0.0,0.0,0.0,74,76,0.0,5.35,9.266666666666667,3.46,0.51,0.5
Ciryl Gane,Bon Gamin,12.0,2.0,0,34.0,10,0.29,0.6,0.58,0.21,0.5,76,81,0.0,5.49,14.166666666666666,2.19,0.63,0.5
Cody Garbrandt,No Love,14.0,6.0,0,33.0,8,1.13,0.4,1.03,0.34,0.0,68,65,0.0,2.98,9.7,3.76,0.6,0.8
Leonard Garcia,Bad Boy,18.0,13.0,1,45.0,8,0.3,0.24,0.3,0.26,0.5,70,68,0.0,2.77,11.7,4.79,0.52,0.42
Edgar Garcia,259,14.0,5.0,0,40.0,65,0.55,0.29,2.21,0.57,0.6,70,71,0.0,3.16,5.433333333333334,4.23,0.6,0.5
Alex Garcia,The Dominican Nightmare,15.0,6.0,0,37.0,63,0.38,0.31,3.72,0.52,0.1,69,72,0.0,1.81,11.7,3.03,0.59,0.66
Steve Garcia,Mean Machine,17.0,5.0,0,32.0,8,2.63,0.56,1.17,0.4,0.6,72,75,1.0,5.04,5.133333333333334,2.34,0.46,0.88
Elias Garcia,260,6.0,2.0,0,32.0,8,0.68,0.27,0.68,0.14,1.4,65,67,1.0,1.59,11.0,5.05,0.5,0.33
Rafa Garcia,Gifted,16.0,3.0,0,30.0,8,0.0,0.42,3.61,0.44,0.3,67,70,0.0,4.19,14.266666666666667,4.21,0.61,0.79
Fernie Garcia,261,10.0,5.0,0,32.0,8,0.28,0.34,0.28,0.5,0.6,67,67,0.0,2.04,10.866666666666667,3.79,0.48,0.5
Pablo Garza,The Scarecrow,12.0,4.0,0,41.0,8,0.31,0.44,0.94,0.25,1.3,73,73,0.0,3.37,6.833333333333333,2.7,0.5,0.15
Kelvin Gastelum,263,19.0,9.0,0,32.0,8,0.43,0.42,1.1,0.34,0.1,69,71,1.0,3.74,13.616666666666667,3.48,0.57,0.59
Willie Gates,Whoop Ass,12.0,7.0,0,37.0,8,0.81,0.38,0.0,0.0,0.4,68,72,0.0,1.8,9.3,4.28,0.38,0.67
Melissa Gatto,264,9.0,2.0,2,28.0,23,0.24,0.49,1.47,0.28,0.5,65,69,0.0,3.78,12.266666666666667,2.84,0.54,0.63
Louis Gaudinot,Goodnight,8.0,4.0,0,40.0,8,0.0,0.37,0.57,0.4,1.1,63,63,0.0,2.34,10.616666666666667,6.42,0.48,0.31
Shamil Gaziev,266,13.0,1.0,0,34.0,32,0.34,0.49,1.03,0.3,0.3,76,78,0.0,2.43,10.9,3.72,0.44,1.0
Yanis Ghemmouri,The Desert Warrior,12.0,3.0,0,29.0,10,0.0,0.38,0.0,0.0,0.0,69,69,0.0,2.29,6.333333333333333,5.14,0.35,0.0
Christos Giagos,The Spartan,20.0,12.0,0,34.0,8,0.13,0.41,2.84,0.36,0.4,70,71,0.0,3.03,8.316666666666666,3.21,0.5,0.52
Joe Giannetti,Skeletor,6.0,1.0,0,29.0,8,0.0,0.38,1.0,0.16,0.0,72,74,1.0,1.93,15.0,2.8,0.4,0.0
Cody Gibson,The Renegade,21.0,10.0,0,37.0,8,0.4,0.44,1.61,0.3,0.4,70,71,0.0,3.96,10.65,3.89,0.57,0.68
Chase Gibson,El Guero,9.0,5.0,0,34.0,8,0.0,0.54,0.0,0.0,0.0,70,72,0.0,3.13,15.0,6.4,0.52,0.0
Thomas Gifford,The Young Lion,14.0,9.0,0,32.0,8,0.0,0.37,0.5,0.33,0.0,73,75,0.0,3.97,14.883333333333333,6.45,0.37,0.33
Trevin Giles,272,16.0,6.0,0,32.0,8,0.32,0.55,1.19,0.5,0.3,72,74,0.0,3.27,10.666666666666666,2.22,0.58,0.71
Gregor Gillespie,The Gift,14.0,1.0,0,37.0,8,0.51,0.52,6.86,0.48,0.8,67,71,0.0,3.74,7.383333333333334,2.3,0.57,1.0
Micheal Gillmore,The Gentleman,6.0,5.0,0,37.0,8,0.0,0.57,0.0,0.0,0.0,71,72,0.0,2.04,7.616666666666667,3.02,0.43,0.5
Ricky Glenn,The Gladiator,22.0,9.0,2,35.0,8,0.36,0.42,0.72,0.13,0.4,72,70,1.0,3.79,11.35,4.3,0.51,0.69
Mark Godbeer,The Hand Of,13.0,4.0,0,40.0,96,0.0,0.53,0.0,0.0,0.0,76,77,0.0,3.97,7.816666666666666,3.3,0.54,0.28
Loopy Godinez,276,12.0,5.0,0,31.0,65,0.09,0.48,2.95,0.47,1.0,62,61,0.0,4.16,13.566666666666666,3.69,0.63,0.81
Billy Ray Goff,278,9.0,3.0,0,26.0,8,1.34,0.46,2.01,0.17,0.0,70,72,3.0,8.56,7.483333333333333,5.71,0.59,1.0
Amiran Gogoladze,279,14.0,3.0,0,26.0,97,0.0,0.66,0.0,0.0,0.0,73,74,3.0,1.64,1.2166666666666668,0.82,0.0,0.0
Hannah Goldy,K,6.0,4.0,0,32.0,8,0.0,0.47,0.66,0.12,0.2,64,61,0.0,5.19,11.366666666666667,4.67,0.5,0.54
Marcelo Golm,280,6.0,3.0,0,32.0,23,0.0,0.58,0.45,0.5,0.5,75,75,0.0,4.27,8.316666666666666,4.3,0.45,0.87
Denise Gomes,Dee,9.0,3.0,0,24.0,23,0.44,0.49,0.88,0.3,0.9,62,63,0.0,4.48,11.333333333333334,3.12,0.5,0.66
Joey Gomez,KO King,6.0,2.0,0,38.0,8,0.62,0.28,0.62,1.0,0.0,70,73,0.0,2.44,12.116666666666667,4.46,0.55,0.5
Luis Gomez,Tiger Junior,4.0,1.0,0,29.0,39,0.0,0.33,4.48,0.5,0.0,67,68,0.0,1.57,13.383333333333333,4.03,0.55,0.33
Edson Gomez,281,6.0,2.0,0,33.0,97,0.0,0.32,0.0,0.0,0.0,68,69,3.0,2.66,7.516666666666667,8.78,0.45,0.0
Silvana Gomez Juarez,La Malvada,11.0,5.0,0,39.0,66,1.3,0.32,0.0,0.0,0.0,63,65,0.0,4.26,5.75,4.04,0.61,0.3
Takanori Gomi,The Fireball Kid,35.0,14.0,0,46.0,11,0.72,0.41,1.23,0.65,0.8,67,70,1.0,3.81,7.15,3.52,0.6,0.63
William Gomis,Jaguar,14.0,2.0,0,27.0,10,0.0,0.5,0.78,0.37,0.5,72,73,1.0,2.69,14.333333333333334,1.6,0.71,0.7
Akihiro Gono,The Japanese Sensation,35.0,21.0,8,50.0,8,0.39,0.48,1.01,0.84,0.5,67,68,3.0,2.18,12.766666666666667,2.67,0.63,0.46
Gabriel Gonzaga,Napao,17.0,11.0,0,45.0,23,0.7,0.45,2.8,0.39,1.1,74,76,0.0,2.12,6.516666666666667,2.94,0.57,0.66
Justin Gonzales,JTrain,6.0,0.0,0,33.0,8,0.0,0.8,14.0,0.73,0.0,69,72,0.0,6.67,15.0,0.87,0.43,1.0
Jason Gonzalez,Nicoya,11.0,5.0,0,34.0,8,0.0,0.39,0.0,0.0,1.0,74,74,1.0,3.06,3.7666666666666666,3.13,0.58,0.3
Mikey Gonzalez,Rolls,7.0,2.0,0,39.0,8,0.0,0.16,0.0,0.0,0.0,71,74,0.0,0.91,2.2,14.55,0.11,0.0
Erick Gonzalez,The Ghost Pepper,14.0,8.0,0,32.0,8,0.0,0.36,6.0,0.55,0.0,71,75,0.0,2.4,4.166666666666667,8.08,0.4,0.5
Lyman Good,Cyborg,21.0,6.0,0,39.0,8,0.82,0.48,0.27,1.0,0.0,72,74,0.0,5.34,9.133333333333333,4.01,0.63,0.75
Jared Gooden,NiteTrain,23.0,9.0,0,30.0,8,0.22,0.49,0.67,1.0,0.2,72,77,0.0,5.08,11.216666666666667,6.68,0.48,0.65
Eddie Gordon,Truck,8.0,4.0,0,41.0,8,0.39,0.32,1.93,0.83,0.0,72,76,0.0,2.03,9.733333333333333,2.57,0.6,0.63
Jared Gordon,Flash,20.0,7.0,0,36.0,8,0.09,0.55,1.78,0.31,0.0,69,68,0.0,5.75,11.266666666666667,3.97,0.56,0.62
Malcolm Gordon,X,14.0,8.0,0,34.0,60,0.0,0.45,1.72,0.35,1.0,67,71,3.0,2.5,6.216666666666667,2.0,0.43,0.26
Tresean Gore,Mr Vicious,5.0,2.0,0,30.0,8,0.0,0.53,3.04,0.71,1.2,72,75,3.0,3.04,8.216666666666667,6.13,0.47,0.81
Alex Gorgees,Hitman,6.0,1.0,0,29.0,13,0.0,0.32,0.0,0.0,0.0,74,74,3.0,0.67,15.0,2.27,0.38,0.54
Themba Gorimbo,The Answer,13.0,4.0,0,33.0,40,0.81,0.69,4.04,0.58,0.0,73,77,0.0,2.53,9.283333333333333,1.08,0.46,0.78
Jonathan Goulet,The Road Warrior,23.0,12.0,0,45.0,60,0.6,0.41,4.17,0.7,0.6,72,73,0.0,1.61,5.6,2.01,0.46,0.45
Thibault Gouti,GT,12.0,5.0,0,37.0,10,0.31,0.34,1.23,0.8,0.3,70,72,0.0,3.68,8.15,5.64,0.5,0.83
Wilson Gouveia,285,14.0,8.0,0,46.0,23,0.9,0.39,0.9,0.66,2.2,73,76,0.0,3.02,6.666666666666667,4.06,0.56,0.57
Damian Grabowski,The Polish Pitbull,20.0,5.0,0,44.0,1,0.0,0.36,0.0,0.0,0.0,73,75,0.0,4.0,5.833333333333333,7.65,0.51,0.0
Roger Gracie,289,8.0,2.0,0,43.0,23,0.0,0.35,1.87,0.53,1.9,76,79,0.0,1.78,15.0,1.79,0.61,0.6
Kron Gracie,290,5.0,2.0,0,36.0,23,0.0,0.44,0.47,0.25,0.5,69,70,1.0,3.74,10.7,6.82,0.53,0.0
Bogdan Grad,The Unleashed,14.0,2.0,0,29.0,86,0.0,0.47,2.75,0.42,0.0,68,70,0.0,6.35,8.2,10.25,0.49,0.0
Miranda Granger,Danger,7.0,3.0,0,32.0,8,0.0,0.47,0.0,0.0,0.0,67,68,0.0,2.79,9.95,2.57,0.57,0.33
TJ Grant,291,21.0,5.0,0,40.0,60,0.58,0.54,1.63,0.43,0.6,70,72,0.0,3.95,11.733333333333333,3.21,0.56,0.36
Davey Grant,Dangerous,15.0,7.0,0,38.0,96,0.42,0.42,1.26,0.41,0.2,68,69,0.0,4.77,11.866666666666667,3.82,0.55,0.61
Dwight Grant,The Body Snatcher,11.0,6.0,0,40.0,8,0.61,0.36,0.61,1.0,0.0,73,76,3.0,3.29,10.966666666666667,2.66,0.6,0.66
Alexa Grasso,292,16.0,4.0,1,31.0,65,0.07,0.41,0.44,0.4,0.7,65,66,0.0,4.19,15.866666666666667,3.69,0.58,0.54
Tony Gravely,293,23.0,9.0,0,33.0,8,0.6,0.48,5.4,0.41,0.3,65,69,0.0,3.82,11.1,4.47,0.44,0.52
Michael Graves,294,6.0,0.0,1,33.0,8,0.0,0.54,4.8,0.52,0.4,70,71,0.0,1.25,12.5,1.47,0.58,0.66
Shelton Graves,The Gravedigger,7.0,3.0,0,38.0,8,0.0,0.69,4.86,0.57,0.0,74,76,1.0,2.19,12.333333333333334,0.81,0.33,0.0
Kevin Gray,Pocket Herc,9.0,4.0,0,39.0,8,0.0,0.62,0.0,0.0,0.0,64,67,0.0,3.45,2.9,4.48,0.66,0.0
King Green,King,32.0,16.0,1,38.0,8,0.29,0.53,1.23,0.39,0.3,70,71,0.0,6.43,11.133333333333333,3.73,0.62,0.74
Desmond Green,The Predator,23.0,8.0,0,35.0,8,0.16,0.46,1.62,0.5,0.0,70,73,1.0,3.7,13.266666666666667,2.51,0.69,0.75
Gabe Green,Gifted,11.0,5.0,0,31.0,8,0.55,0.45,0.83,0.5,0.3,70,73,3.0,6.28,10.85,6.95,0.47,0.53
Maurice Greene,The Crochet Boss,9.0,7.0,0,38.0,8,0.44,0.45,0.0,0.0,0.4,79,80,0.0,3.28,8.45,3.61,0.45,0.27
Matt Grice,The Real One,15.0,5.0,0,43.0,8,0.73,0.53,2.19,0.37,0.5,68,70,0.0,4.09,8.8,2.69,0.56,0.82
Forrest Griffin,295,19.0,7.0,0,45.0,8,0.16,0.36,1.05,0.48,0.7,75,77,0.0,4.38,10.3,2.81,0.61,0.57
Tyson Griffin,296,16.0,8.0,0,40.0,8,0.18,0.41,1.87,0.46,0.9,66,68,0.0,3.71,11.2,2.3,0.65,0.59
Max Griffin,Pain,20.0,10.0,0,38.0,8,0.58,0.49,1.45,0.41,0.3,71,76,0.0,3.92,12.966666666666667,3.81,0.57,0.68
Jordan Griffin,Native Psycho,18.0,9.0,0,34.0,8,0.21,0.46,1.45,0.35,1.9,70,73,1.0,2.52,12.1,3.02,0.5,0.42
Chad Griggs,The Grave Digger,11.0,3.0,0,46.0,8,1.51,0.5,1.51,0.66,0.0,73,73,0.0,2.67,3.966666666666667,2.22,0.46,0.41
Charalampos Grigoriou,Ferocious,8.0,5.0,0,32.0,78,1.31,0.48,2.62,0.8,0.0,67,67,0.0,2.62,7.633333333333333,3.97,0.46,0.9
Josh Grispi,The Fluke,14.0,5.0,0,36.0,8,0.28,0.41,1.97,0.36,2.2,71,74,0.0,1.44,6.666666666666667,3.71,0.5,0.16
Kendall Grove,Da Spyder,23.0,17.0,0,41.0,8,0.24,0.41,0.49,0.45,1.7,78,79,0.0,2.31,9.466666666666667,2.4,0.54,0.56
Chris Gruetzemacher,Gritz,15.0,5.0,0,38.0,8,0.0,0.57,0.21,0.5,0.0,68,68,0.0,6.18,9.75,4.96,0.52,0.65
Vik Grujic,The Spartan,6.0,6.0,0,47.0,13,0.0,0.48,1.18,0.33,0.4,71,73,0.0,2.24,9.5,3.39,0.41,0.26
Mike Grundy,297,12.0,4.0,0,37.0,96,0.37,0.45,4.06,0.28,0.4,67,72,0.0,2.09,10.166666666666666,4.45,0.56,0.5
Wang Guan,The Dongbei Tiger,20.0,1.0,1,38.0,59,1.0,0.43,0.0,0.0,0.0,69,71,0.0,4.73,15.0,3.27,0.6,0.0
Rainn Guerrero,Purple Rainn,5.0,2.0,0,32.0,8,0.0,0.33,3.27,1.0,0.0,66,65,0.0,0.65,4.583333333333333,0.87,0.5,0.0
Shannon Gugerty,298,15.0,7.0,0,42.0,8,0.0,0.39,2.13,0.27,3.4,70,71,0.0,1.25,7.033333333333333,1.88,0.58,0.5
Clay Guida,The Carpenter,38.0,21.0,0,42.0,8,0.19,0.33,3.13,0.36,0.6,67,70,0.0,2.64,12.433333333333334,3.01,0.61,0.67
Melvin Guillard,The Young Assassin,32.0,18.0,2,41.0,8,1.21,0.4,1.3,0.63,0.2,69,71,0.0,2.96,6.95,1.85,0.66,0.61
Marcelo Guimaraes,Magrao,9.0,2.0,1,41.0,23,0.0,0.51,1.99,0.13,0.0,72,73,0.0,4.67,11.283333333333333,4.41,0.62,0.0
John Gunderson,Quick Guns,35.0,16.0,2,45.0,8,0.0,0.27,1.67,0.33,2.0,69,69,0.0,1.04,15.0,1.71,0.58,0.11
John Gunther,The Machine,5.0,1.0,0,38.0,8,0.0,0.37,7.08,0.42,0.0,69,72,0.0,1.65,8.483333333333333,3.72,0.46,0.0
Jorge Gurgel,JG,14.0,10.0,0,47.0,23,0.0,0.32,0.81,0.23,0.5,67,69,0.0,3.37,14.966666666666667,3.62,0.62,0.6
Bogdan Guskov,Czarevitch,16.0,3.0,0,32.0,36,0.0,0.48,0.0,0.0,0.0,75,76,0.0,3.13,15.0,3.7,0.47,0.66
Gugun Gusman,The Tiger,8.0,4.0,0,34.0,97,0.0,0.27,0.0,0.0,0.0,67,68,0.0,0.88,3.4,6.18,0.41,0.33
Alexander Gustafsson,The Mauler,18.0,8.0,0,37.0,77,0.72,0.4,1.53,0.39,0.4,77,79,0.0,4.03,10.366666666666667,3.53,0.51,0.83
Andreas Gustafsson,Bane,11.0,2.0,0,33.0,97,1.8,0.77,3.6,0.66,0.0,73,73,0.0,4.56,8.333333333333334,3.12,0.43,1.0
Chris Gutierrez,El Guapo,21.0,6.0,2,33.0,8,0.43,0.59,0.26,0.3,0.1,69,67,0.0,4.72,13.333333333333334,2.64,0.64,0.71
Mando Gutierrez,El Toro,7.0,2.0,0,27.0,8,0.0,0.75,1.0,1.0,1.0,66,70,1.0,0.8,15.0,1.33,0.5,0.4
