redCorner,blueCorner,winner,referee,venue,title_fight,billing,redCorner_wins,blueCorner_wins,redCorner_losses,blueCorner_losses,redCorner_draws,blueCorner_draws,redCorner_age,blueCorner_age,redCorner_nation,blueCorner_nation,redCorner_knockdowns,blueCorner_knockdowns,redCorner_sig_str_percentage,blueCorner_sig_str_percentage,redCorner_takedowns,blueCorner_takedowns,redCorner_takedown_percentage,blueCorner_takedown_percentage,redCorner_subs_attempted,blueCorner_subs_attempted,redCorner_height,blueCorner_height,redCorner_reach,blueCorner_reach,redCorner_stance,blueCorner_stance,redCorner_sig_str_landed_per_minute,blueCorner_sig_str_landed_per_minute,fightTime,redCorner_sig_str_absorbed_per_minute,blueCorner_sig_str_absorbed_per_minute,redCorner_sig_str_defense,blueCorner_sig_str_defense,redCorner_takedown_defense,blueCorner_takedown_defense
0,2,2,155,58,0,2,12,17,4,6,0,0,28.0,27.0,59,53,0.0,1.0,0.53,0.6,0.0,1.0,0.0,1.0,0.0,0.0,73,72,74,77,3,0,6.176470588235294,12.352941176470589,1.1333333333333333,12.352941176470589,6.176470588235294,0.391304347826087,0.46153846153846156,0.0,1.0
0,2,2,44,58,0,2,8,5,1,1,0,0,28.0,29.0,53,1,0.0,1.0,0.49,0.58,1.0,0.0,1.0,0.0,0.0,0.0,69,69,71,70,0,1,3.658536585365854,6.439024390243903,6.833333333333333,6.439024390243903,3.658536585365854,0.41333333333333333,0.5098039215686274,1.0,0.0
0,2,2,146,58,0,2,15,18,7,7,0,0,32.0,34.0,53,53,0.0,1.0,0.44,0.42,0.0,8.0,0.0,0.44,0.0,1.0,72,70,72,70,1,0,3.3333333333333335,2.3333333333333335,15.0,2.3333333333333335,3.3333333333333335,0.5783132530120482,0.5575221238938053,0.5555555555555556,1.0
0,2,0,81,58,0,3,14,12,4,1,0,0,35.0,26.0,53,49,0.0,0.0,0.52,0.49,0.0,5.0,0.0,0.41,0.0,1.0,68,67,68,70,0,0,6.666666666666667,4.8,15.0,4.8,6.666666666666667,0.5068493150684932,0.47368421052631576,0.5833333333333334,1.0
0,2,1,155,58,0,3,11,8,4,4,0,0,34.0,26.0,53,53,0.0,0.0,0.37,0.62,1.0,0.0,0.2,0.0,0.0,0.0,68,67,67,69,0,0,2.7333333333333334,3.2,15.0,3.2,2.7333333333333334,0.37662337662337664,0.6272727272727273,1.0,0.8
0,2,0,146,58,0,3,10,8,6,7,0,0,36.0,33.0,53,53,0.0,0.0,0.47,0.38,0.0,0.0,0.0,0.0,0.0,0.0,63,67,65,69,1,1,5.866666666666666,6.066666666666666,15.0,6.066666666666666,5.866666666666666,0.614406779661017,0.5243243243243243,1.0,1.0
0,2,2,44,58,0,3,10,3,7,3,0,0,31.0,29.0,53,45,1.0,0.0,0.28,0.54,0.0,0.0,0.0,0.0,0.0,1.0,65,65,68,65,0,1,2.466666666666667,5.2,15.0,5.2,2.466666666666667,0.45454545454545453,0.7131782945736435,1.0,1.0
0,2,0,81,58,0,3,7,7,3,0,0,0,31.0,27.0,53,53,1.0,0.0,0.49,0.42,0.0,2.0,0.0,0.33,0.0,0.0,75,71,80,71,0,3,4.919786096256685,2.3529411764705883,9.35,2.3529411764705883,4.919786096256685,0.5769230769230769,0.5053763440860215,0.6666666666666666,1.0
0,2,2,155,58,0,0,14,16,2,4,0,0,29.0,35.0,53,53,0.0,0.0,0.45,0.41,0.0,2.0,0.0,0.1,1.0,0.0,71,66,70,67,3,0,5.12,4.4,25.0,4.4,5.12,0.5895522388059702,0.5444839857651246,0.8947368421052632,1.0
0,2,2,146,58,0,1,9,20,1,3,0,0,26.0,25.0,53,58,1.0,0.0,0.56,0.43,4.0,2.0,0.44,0.33,0.0,0.0,68,68,72,69,0,0,4.933333333333334,3.4,15.0,3.4,4.933333333333334,0.5641025641025641,0.4393939393939394,0.6666666666666666,0.5555555555555556
