name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Dennis Siver,660,23,11,0,45,71,0.47,0.32,0.87,0.32,0.3,66,70,0,3.87,10.68333333,2.67,0.65,0.65
Denys Bondar,Psycho,16,5,0,31,59,0,0.45,2.75,0.5,0,66,69,0,4.89,8.183333333,6.42,0.56,0.62
Dequan Townsend,The Tarantula,21,12,0,37,49,0,0.34,0,0,0,75,79,0,1.23,12.23333333,3.92,0.38,0.46
Derek Brunson,The One,23,9,0,40,49,0.54,0.47,3.14,0.33,0.6,73,77,1,3.51,8.616666667,3.05,0.51,0.85
Deron Winn,765,7,3,0,34,49,0,0.44,4.28,0.52,0,66,70,0,4.55,13.33333333,6.21,0.46,0.4
Derrick Krantz,DRock,22,12,0,36,49,0,0.37,3.18,0.5,0.8,70,72,0,2.07,9.433333333,4.03,0.5,0
Derrick Lewis,The Black Beast,27,12,0,38,49,0.53,0.5,0.53,0.26,0,75,79,0,2.43,9.083333333,2.48,0.4,0.53
Desmond Green,The Predator,23,8,0,34,49,0.16,0.46,1.62,0.5,0,70,73,1,3.7,13.26666667,2.51,0.69,0.75
Desmond Torres,723,7,2,0,27,49,0,0.64,0,0,0,66,69,0,4.8,4.583333333,11.78,0.48,1
Devin Clark,Brown Bear,14,8,0,33,49,0.25,0.55,2.35,0.33,0.1,72,75,0,2.99,11.16666667,2.95,0.43,0.6
Devin Powell,549,9,4,0,35,49,0.32,0.41,0,0,0.6,72,73,0,2.88,11.71666667,3.67,0.51,0
Devin Smyth,665,4,2,0,28,49,0,0.68,4,0.26,0,70,72,3,2.6,15,6.73,0.25,1
Devonte Smith,King Kage,11,4,0,30,49,1.04,0.53,0.35,0.25,0.3,69,76,0,4.55,6.183333333,3.91,0.49,0.85
Dhiego Lima,432,17,9,0,35,49,0.32,0.39,1.26,0.34,0.6,74,75,0,3.12,8.666666667,3.88,0.58,0.73
Diana Belbita,The Warrior Princess,15,8,0,27,24,0.19,0.42,0.97,0.62,0,67,68,0,6.59,12.95,6.43,0.51,0.69
Diego Brandao,DB,22,11,0,36,18,0.57,0.47,3.21,0.68,0.6,67,64,0,2.94,7.933333333,3.38,0.62,0.8
Diego Ferreira,226,18,5,0,39,18,0.36,0.37,0.71,0.22,0.7,69,74,0,4.66,9.033333333,3.42,0.56,0.63
Diego Lopes,437,23,6,0,29,18,0.53,0.53,0,0,5.3,71,72,0,2.47,7.083333333,4.91,0.37,0.42
Diego Nunes,The Gun,19,7,0,41,18,0.27,0.43,1.18,0.44,0.6,66,67,0,2.72,15,2.59,0.58,0.65
Diego Rivas,Pitbull,10,2,0,32,6,0.3,0.4,1.79,0.6,0.9,68,69,0,1.37,12.6,2.14,0.52,0.64
Diego Sanchez,Nightmare,31,13,0,42,49,0.25,0.37,1.51,0.24,0.8,70,72,1,2.69,11.9,3.02,0.56,0.46
Dinis Paiva,Sweetbread,13,8,0,35,49,1,0.41,0,0,0,69,71,1,2.6,15,2.73,0.67,0.81
Dmitrii Smoliakov,The Lifeguard,9,3,0,41,60,0,0.42,0,0,0,74,74,3,1.44,4.633333333,3.81,0.55,0.75
Dmitry Sosnovskiy,Wicked Machine,11,0,0,34,71,0,0.7,3.16,0.66,3.2,75,77,0,2.95,9.483333333,2.53,0.35,1
Domingo Pilarte,Son of Fire,8,3,0,34,49,0,0.47,1.2,0.42,0.8,72,73,1,1.31,9.383333333,2.96,0.4,0.54
Dominic Waters,Sho Nuff,9,5,0,34,49,0,0.23,4.07,0.52,0,73,79,0,0.48,11.06666667,2.53,0.39,0.28
Dominick Cruz,The Dominator,24,4,0,38,49,0.05,0.33,2.82,0.42,0.1,68,68,0,3.91,16.85,2.61,0.7,0.83
Dominick Reyes,The Devastator,12,4,0,34,49,0.71,0.5,0.36,0.28,0.4,76,77,1,4.75,8.416666667,3.77,0.48,0.8
Dominique Steele,NonStop ActionPacked,14,9,0,36,49,0.63,0.49,2.95,0.42,0,70,74,0,2.32,11.86666667,2.42,0.5,0.76
Don Madge,Magic Man,9,3,1,33,48,1.48,0.52,2.22,0.25,0.7,72,72,1,2.08,10.11666667,0.74,0.67,0.8
Don Shainis,Shameless,12,5,0,33,49,0,0.5,0.97,0.25,1.9,66,67,0,3.42,7.75,5.87,0.31,0.2
DonTale Mayes,Lord Kong,10,6,0,32,49,0.23,0.44,0.79,0.43,0,78,81,0,3.6,12.05,3.84,0.46,0.6
Donald Cerrone,Cowboy,36,17,0,40,49,0.81,0.46,1.16,0.33,1.2,73,73,0,4.41,9.666666667,4.48,0.53,0.73
Dong Hyun Kim,Stun Gun,22,4,1,42,7,0.3,0.49,2.93,0.43,0.6,74,76,1,2.12,11.08333333,1.89,0.58,0.71
Dong Hyun Ma,Maestro,16,11,3,35,7,0.3,0.41,1.27,0.53,0,71,70,0,2.84,11.08333333,4.1,0.54,0.33
Dongi Yang,The Ox,13,3,0,39,7,0.49,0.51,1.7,0.41,0.5,70,73,1,3.55,12.31666667,3.21,0.63,0.61
Donovan Beard,The Highlight Reel,7,2,0,34,49,0,0,0,0,0,74,78,0,0,0.866666667,5.77,0.28,0
Dooho Choi,The Korean Superboy,14,4,1,32,7,1.16,0.53,0.29,0.2,0,70,70,0,4.74,7.383333333,4.91,0.54,0.5
Douglas Silva de Andrade,D Silva,29,5,0,38,18,0.61,0.38,0.61,0.46,0.2,67,68,0,3.66,12.3,3.99,0.58,0.7
Drakkar Klose,385,14,2,1,35,49,0.25,0.55,1.78,0.3,0,69,70,0,4.33,11.81666667,3.4,0.52,0.68
Drako Rodriguez,582,7,3,0,27,49,0,0.36,2.93,0.66,0.7,68,69,0,3.37,6.816666667,4.4,0.58,0.75
Drew Dober,179,27,12,0,35,49,0.77,0.4,0.68,0.17,0.1,68,70,1,4.58,7.65,4.46,0.51,0.56
Drew Fickett,The Master,42,21,0,44,49,0.24,0.41,1.3,0.35,2.2,70,70,0,2.33,9.016666667,2.29,0.57,0.3
Drew McFedries,The Massacre,12,7,0,45,49,4.27,0.51,1.42,1,0.7,72,72,1,5.13,2.333333333,4.56,0.52,0.56
Dricus Du Plessis,Stillknocks,21,2,0,30,48,0.75,0.5,3,0.51,0.8,73,76,3,6.49,11.45,4.77,0.55,0.4
Duane Ludwig,Bang,21,14,0,45,49,0.43,0.44,0.43,0.25,0.1,70,70,0,4.62,6.4,3.05,0.57,0.59
Duda Santana,Cowboyzinha,3,1,0,28,18,0,0.39,6.44,0.6,0,67,73,0,6.01,6.983333333,2.72,0.73,0
Dusko Todorovic,Thunder,12,4,0,29,22,0,0.57,0.96,0.12,0,73,74,0,5.54,7.816666667,4.55,0.46,0.45
Dustin Hazelett,McLovin,12,7,0,37,49,0,0.4,0.55,0.5,4.1,73,76,0,2.24,5.433333333,3.51,0.46,0.25
Dustin Jacoby,The Hanyak,19,8,1,35,49,0.45,0.47,0.36,0.25,0,75,76,0,5.53,11,4.07,0.57,0.6
Dustin Joynson,360,5,0,0,38,11,0,0.53,0,0,0,78,78,0,3.28,2.133333333,5.63,0.47,0
Dustin Kimura,The Diamond,11,3,0,34,49,0,0.21,0.93,0.37,2.2,67,71,0,1.33,9.633333333,3.82,0.51,0.5
Dustin Ortiz,504,19,8,0,35,49,0.17,0.44,3.01,0.36,0.1,65,65,0,2.94,11.95,2.17,0.56,0.52
Dustin Pague,The Disciple,12,11,0,36,49,0,0.53,1.03,0.44,2.6,69,74,0,1.65,9.733333333,2.96,0.41,0.55
Dustin Poirier,The Diamond,29,8,0,35,49,0.63,0.5,1.36,0.36,1.2,69,72,1,5.49,9.966666667,4.3,0.53,0.63
Dustin Stoltzfus,681,15,5,0,32,49,0.22,0.44,2.4,0.4,0.7,72,75,0,3.49,9.816666667,3.29,0.48,0.46
Dwight Grant,The Body Snatcher,11,6,0,39,49,0.61,0.36,0.61,1,0,73,76,3,3.29,10.96666667,2.66,0.6,0.66
Dylan Andrews,The Villain,18,7,0,44,34,1.21,0.5,2.83,0.5,0.4,73,74,3,2.21,7.416666667,2.72,0.46,0.57
Dylan Lockard,434,6,2,0,31,49,1.16,0.53,2.31,0.4,1.2,69,72,0,1.31,12.98333333,3.31,0.52,0.28
Dylan Potter,Big Poppa,10,6,0,29,49,0,0.48,0,0,1.1,74,77,3,3.1,13.85,5.78,0.46,0.33
Dylan Salvador,614,5,2,0,30,100,0,0.37,0,0,0,69,69,1,4.34,2.766666667,11.57,0.46,0
Ed Herman,Short Fuse,27,16,0,43,49,0.23,0.48,1.96,0.47,1,73,77,0,3.31,9.633333333,3.71,0.42,0.59
Eddie Alvarez,The Underground King,29,6,0,40,49,0.47,0.41,2.92,0.36,0.5,69,69,0,4.32,9.883333333,4.39,0.55,0.92
Eddie Gordon,Truck,8,4,0,40,49,0.39,0.32,1.93,0.83,0,72,76,0,2.03,9.733333333,2.57,0.6,0.63
Eddie Sanchez,The Manic Hispanic,15,8,0,41,49,1.13,0.43,1.13,0.26,0,74,74,0,3.45,8.833333333,3.3,0.43,0.42
Eddie Wineland,764,24,16,1,39,49,0.88,0.29,0.34,0.33,0.1,67,69,0,3.4,9.633333333,3.76,0.68,0.86
Edgar Chairez,Puro Chicali,10,5,0,28,47,0.44,0.48,0,0,1.3,67,71,0,2.6,11.26666667,4.26,0.41,0.45
Edgar Garcia,250,14,5,0,39,47,0.55,0.29,2.21,0.57,0.6,70,71,0,3.16,5.433333333,4.23,0.6,0.5
Edimilson Souza,Kevin,15,5,0,39,49,0.9,0.44,0,0,0,72,74,0,4.65,8.333333333,2.91,0.58,0.5
Edivan Santos,Pe De Sapo,12,3,1,31,18,0,0.48,0,0,0,76,78,0,1.55,11,7.09,0.26,0.25
Edmen Shahbazyan,The Golden Boy,12,4,0,26,49,0.79,0.51,2.17,0.39,0.6,74,75,0,3.46,7.6,4.13,0.43,0.63
Edson Barboza,Junior,24,11,0,38,18,0.7,0.45,0.48,0.5,0.1,71,75,0,4.18,11.75,4.34,0.57,0.75
Edson Gomez,272,6,2,0,32,100,0,0.32,0,0,0,68,69,3,2.66,7.516666667,8.78,0.45,0
Eduardo Torres Caut,Cyborg,16,2,0,28,6,0,0.34,2.06,0.33,0,67,70,0,1.1,7.266666667,1.24,0.65,0.5
Edwin Figueroa,El Feroz,9,5,0,39,49,0.4,0.39,0.2,1,0.6,67,69,0,2.57,12.53333333,3.06,0.51,0.37
Efrain Escudero,Hecho En Mexico,28,12,0,38,47,0.5,0.44,1.31,0.4,0.8,69,71,0,2.92,12.41666667,2.3,0.63,0.66
Eli Aronov,The Israeli Tank,6,1,0,27,65,0,0.68,12.16,1,0,70,72,0,8.92,1.233333333,6.49,0.38,0
Elias Garcia,251,6,2,0,31,49,0.68,0.27,0.68,0.14,1.4,65,67,1,1.59,11,5.05,0.5,0.33
Elias Silverio,Xuxu,13,3,0,37,49,0.2,0.49,1.62,0.38,0.2,71,73,0,3.67,14.86666667,2.97,0.51,0.85
Elias Theodorou,The Spartan,16,3,0,35,11,0,0.42,1.27,0.28,0,73,75,0,4.19,13.98333333,2.39,0.53,0.59
Elias Urbina,731,3,1,0,30,49,0,0.37,0,0,0,75,77,1,3.85,7.783333333,6.17,0.5,0
Eliot Marshall,Fire,10,4,0,43,49,0.24,0.27,0.47,0.33,0.9,74,77,0,1.93,10.61666667,2.39,0.67,0.79
Elise Reed,567,7,4,0,31,49,0.19,0.49,0.58,0.6,0,63,63,0,2.66,11,3.06,0.52,0.42
Elizabeth Phillips,540,6,6,0,37,49,0,0.33,0.75,0.25,0.2,66,65,0,2.6,15,3.07,0.58,0.53
Elizeu Zaleski dos Santos,Capoeira,24,7,1,37,18,0.17,0.42,0.43,0.13,0.4,71,73,0,4.52,12.53333333,3.33,0.57,0.68
Elves Brener,94,16,3,0,26,18,0.93,0.46,0.93,0.2,0,70,72,0,4.64,10.76666667,5.05,0.55,0.85
Elvis Sinosic,The King of Rock n Rumble,7,11,2,52,34,0.31,0.37,0,0,1.2,75,77,0,1.13,6.95,4.6,0.53,0
Emil Meek,Valhalla,9,5,1,35,19,0,0.39,0.25,0.33,1,71,74,3,2.52,15,2.53,0.38,0.47
Emily Ducote,Gordinha,13,8,0,30,49,0,0.48,0.25,0.14,0,62,63,0,6.93,15,7.98,0.56,0.92
Emily Whitmire,Spitfire,4,5,0,32,49,0,0.31,1.9,0.66,0.5,65,63,0,2.5,5.266666667,2.98,0.54,0.7
Emrah Sonmez,Anatolian Wolf,14,5,0,31,52,0,0.46,5,0.21,0,70,71,0,1.47,15,1.73,0.48,0
Enrique Barzola,El Fuerte,17,5,2,34,66,0,0.41,4.2,0.45,0.3,67,70,0,3.91,15,2.97,0.68,0.66
Eric Schafer,Red,14,8,2,46,49,0,0.34,1.81,0.36,1.8,75,76,0,1.89,8.283333333,3.38,0.56,0.5
Eric Shelton,Showtime,12,6,0,33,49,0,0.42,2.83,0.51,0.2,66,68,0,2.57,15,1.88,0.63,0.46
Eric Spicely,Zebrinha,12,6,0,37,49,0,0.45,1.31,0.2,1,73,73,0,3.71,6.55,5.72,0.55,0.75
Erick Gonzalez,The Ghost Pepper,14,8,0,32,49,0,0.36,6,0.55,0,71,75,0,2.4,4.166666667,8.08,0.4,0.5
Erick Silva,The Tiger,19,9,0,39,18,0.42,0.48,0.85,0.35,1.4,72,74,0,2.5,7.066666667,4.18,0.49,0.56
Erik Koch,Phoenix,16,6,0,35,49,0.34,0.42,1.02,0.42,1,70,71,1,2.33,9.466666667,2.82,0.47,0.81
Erik Perez,Goyito,17,6,0,34,47,0.5,0.4,3.16,0.55,0.2,68,68,0,3.16,10.03333333,2.09,0.66,0.69
Erik Silva,The King,9,2,0,36,73,0,0.71,3.94,0.8,0,69,71,0,2.17,7.616666667,1.58,0.4,0.71
Erin Blanchfield,Cold Blooded,12,1,0,24,49,0,0.52,2.86,0.36,1.2,64,66,0,5.58,10.48333333,3.32,0.62,0.83
Erisson Ferreira,Gato,12,2,0,32,100,0,0.32,1.11,1,1.7,66,70,0,1.75,13.46666667,2.75,0.56,0.66
Ernest Chavez,EJ,10,2,0,40,49,0,0.4,0.89,0.33,0,68,70,0,2.79,11.23333333,3.89,0.59,0.5
Eryk Anders,Ya Boi,15,8,0,36,49,0.54,0.47,1.54,0.24,0.1,73,75,1,3.56,12.15,4.39,0.5,0.79
Esteban Ribovics,El Gringo,12,1,0,27,50,0.95,0.52,0.95,0.66,0.5,70,69,0,6.16,10.5,3.4,0.52,0.6
Evan Dunham,193,18,9,1,42,49,0.13,0.39,1.82,0.33,1,70,70,1,5.33,10.96666667,3.54,0.61,0.79
Evan Elder,The Phenom,8,2,0,26,49,0.74,0.48,0.74,0.22,0.4,70,72,3,4.75,13.55,5,0.57,0.28
Evan Tanner,708,32,8,0,52,49,0.13,0.59,2.55,0.43,1.3,72,74,0,3.05,7.45,2.64,0.56,0.25
Everett Sims,Sexual Chocolate,4,1,0,35,49,0,0.66,0,0,1.2,77,77,1,0.81,12.33333333,2.19,0.3,0.42
Fabio Cherant,Water Buffalo,7,4,0,29,49,0,0.4,0,0,0,73,74,1,1.35,6.483333333,4.89,0.38,0
Fabio Maldonado,Caipira de Aco,23,11,0,43,18,0.11,0.58,0.44,0.57,0.6,73,75,0,5.29,12.31666667,4.31,0.53,0.61
Fabricio Camoes,Morango,14,9,1,45,18,0,0.33,2.34,0.32,1.5,70,71,0,1.29,7.816666667,1.85,0.61,0.2
Fabricio Werdum,Vai Cavalo,24,9,1,46,18,0.31,0.52,1.75,0.31,1.2,76,77,0,3.59,10.46666667,2.64,0.55,0.31
Farid Basharat,Ferocious,12,0,0,26,30,0,0.58,3.96,0.41,0.6,68,71,0,4.47,12.31666667,2.44,0.57,0.83
Felice Herrig,Lil Bulldog,14,10,0,39,49,0,0.37,1.08,0.28,0.8,64,65,0,3.84,11.08333333,5.19,0.48,0.75
Felicia Spencer,FeeNom,9,3,0,33,11,0,0.48,1.18,0.18,0.2,66,68,0,3.21,12.73333333,4.54,0.45,0.27
Felipe Arantes,Sertanejo,18,10,1,35,18,0.1,0.45,0.93,0.47,0.7,68,73,0,2.37,12.05,2.66,0.64,0.41
Felipe Bunes,Felipinho,13,7,0,34,18,0,0.54,3.15,0.33,0,67,69,0,5.25,9.516666667,8.72,0.41,0
Felipe Colares,Cabocao,10,4,0,29,18,0,0.45,1.88,0.24,0.5,68,69,0,2.17,14.66666667,4.65,0.36,0.43
Felipe Silva,653,8,2,0,39,18,2,0.5,1,1,0,72,77,0,5.4,5,1.8,0.59,0.71
Felipe dos Santos,Lipe Detona,7,1,0,23,18,0,0.32,0,0,0,67,70,0,6.6,15,7.47,0.38,0
Fernando Padilla,El Valiente,15,5,0,27,47,0.9,0.38,0,0,0,73,76,0,5.51,8.35,5.81,0.53,1
Fernie Garcia,252,10,4,0,31,49,0.32,0.34,0.32,0.5,0.6,67,67,0,1.8,11.8,2.69,0.5,0.47
Forrest Griffin,286,19,7,0,44,49,0.16,0.36,1.05,0.48,0.7,75,77,0,4.38,10.3,2.81,0.61,0.57
Forrest Petz,The Meat Cleaver,26,10,0,48,49,0.93,0.29,1.3,1,0,69,71,0,2.27,11.58333333,2.2,0.57,0.66
Francimar Barroso,Bodao,19,7,0,43,49,0,0.52,2.22,0.24,0,73,75,0,2.77,12.75,3.07,0.59,0.83
Francis Carmont,Limitless,25,12,0,42,87,0.12,0.42,1.79,0.36,0.6,75,78,0,2.22,11.33333333,1.64,0.59,0.73
Francis Marshall,Fire,7,2,0,24,49,0.37,0.33,3.29,0.5,0.7,69,72,0,3.66,10.26666667,4.07,0.53,0
Francisco Figueiredo,Sniper,13,5,1,34,18,0,0.61,2.51,0.75,0.4,66,68,1,2.04,8.966666667,2.59,0.61,0.76
Francisco Prado,551,12,1,0,21,50,0.79,0.5,0,0,0.8,70,69,0,3.46,9.55,3.83,0.46,0.25
Francisco Rivera,Cisco,11,7,0,42,49,0.72,0.41,1.01,0.63,0.6,68,70,0,4.07,8.633333333,3.16,0.68,0.68
Francisco Trevino,Sitkayan,13,3,0,42,49,0,0.42,0.97,0.22,0,69,70,0,2.65,10.31666667,2.42,0.64,0.41
Francisco Trinaldo,Massaranduba,28,9,0,45,18,0.23,0.45,0.98,0.42,0.5,69,70,1,3.13,12.38333333,2.67,0.6,0.6
Frank Camacho,The Crank,22,10,0,34,49,0,0.46,1.11,0.31,0,70,73,0,6.56,8.433333333,7.44,0.51,0.73
Frank Trigg,Twinkle Toes,21,9,0,51,49,0.55,0.46,2.35,0.47,0.8,69,71,1,2.79,3.916666667,1.9,0.56,0.75
Frankie Edgar,The Answer,23,11,1,42,49,0.09,0.4,2.29,0.31,0.3,66,68,0,3.77,15.9,2.82,0.65,0.65
Frankie Perez,531,10,4,0,34,49,0.35,0.41,1.75,0.41,0.3,71,73,0,1.64,10.7,2.17,0.54,0.5
Frankie Saenz,603,13,7,0,43,49,0.23,0.47,1.74,0.31,0.1,66,66,0,3.94,12.93333333,3.5,0.52,0.61
Freddy Emiliano Linares,Golden Bull,8,2,0,26,10,0,0.28,0,0,0,68,72,0,1.17,14.5,3.59,0.26,0.33
Fredson Paixao,Freddy Passion,10,5,0,44,18,0,0.54,0.62,0.11,2.2,66,66,0,1.71,9.7,2.31,0.62,0.1
Fredy Serrano,El Profe,3,2,0,44,54,0.35,0.26,2.84,0.25,0,63,65,0,1.58,10.58333333,1.89,0.61,0.84
Gabe Green,Gifted,11,5,0,30,49,0.55,0.45,0.83,0.5,0.3,70,73,3,6.28,10.85,6.95,0.47,0.53
Gabriel Benitez,Moggly,23,12,0,35,47,0.48,0.41,0.24,0.5,1,68,71,1,4.92,8.866666667,4.26,0.62,0.55
Gabriel Bonfim,Marretinha,15,1,0,26,18,0,0.4,4.75,0.71,3.8,73,72,0,4.87,3.95,5.25,0.59,1
Gabriel Gonzaga,Napao,17,11,0,44,18,0.7,0.45,2.8,0.39,1.1,74,76,0,2.12,6.516666667,2.94,0.57,0.66
Gabriel Santos,Mosquitinho,10,2,0,27,18,0,0.55,4.34,0.46,1.2,69,70,0,4.46,12.11666667,6.03,0.44,0.66
Gabriel Silva,654,8,2,0,29,18,0,0.34,1.5,0.25,0.5,66,71,0,1.3,15,3.47,0.45,0.38
Gabriella Fernandes,Gabi,8,3,0,30,18,0,0.47,0,0,0,66,66,1,1.63,15,2.7,0.47,0.61
Gadzhi Omargadzhiev,498,13,2,0,30,71,0,0.39,1.35,0.3,0.5,73,71,3,1.8,11.08333333,2.2,0.39,0.6
Gadzhimurad Antigulov,37,20,8,0,36,71,0,0.55,5.08,0.36,1.4,71,70,0,2.08,3.45,4.21,0.4,0
Gaetano Pirrello,El Tigre,15,7,1,31,9,0,0.55,0,0,0,67,65,0,0.99,5.533333333,2.44,0.42,0.3
Galore Bofando,80,5,3,0,41,100,2.37,0.45,2.37,1,0,71,72,3,3.63,3.166666667,3.63,0.54,0.5
Garett Whiteley,Goodnight,7,3,0,43,49,0,0.48,0,0,0.9,72,72,0,3.72,11.3,4.04,0.46,0.27
Garreth McLellan,Soldier Boy,13,6,0,41,48,0,0.54,1.15,0.22,0.9,73,72,1,3.56,10.4,2.94,0.45,0.34
Garrett Armfield,43,10,3,0,27,49,0.55,0.53,0,0,0,66,70,0,6.22,9.166666667,3.93,0.58,0.64
Gasan Umalatov,Cobra,17,4,2,41,71,0,0.39,0.75,0.17,0,71,71,0,2.23,15,4.1,0.59,0.9
Gaston Bolanos,The Dreamkiller,7,4,0,31,66,0,0.43,0,0,0,67,69,0,3.88,11.75,3.49,0.49,0.5
Gavin Tucker,Guvnor,13,3,0,37,11,0,0.44,3.13,0.44,1.5,66,66,1,4.29,10.28333333,4.18,0.57,0.53
Geane Herrera,La Pulga,9,3,0,33,49,0.28,0.31,0.83,0.37,0.6,65,66,0,1.51,13.61666667,5.07,0.52,0.38
Genaro Valdez,Rayadito,10,3,0,32,47,0.77,0.3,1.54,0.44,0.4,69,72,0,4.08,9.75,7.16,0.48,0.36
George Hardwick,King,12,2,0,27,81,0,0.38,0,0,0,70,72,0,3.6,15,4.6,0.71,0.83
George Roop,587,15,13,1,42,49,0.26,0.34,1.05,0.57,0.1,73,72,0,3.43,10.75,2.47,0.6,0.59
George Sotiropoulos,673,14,7,0,46,34,0.14,0.27,2.32,0.31,1.6,70,71,0,2.61,9.55,2.52,0.67,0.53
Geoff Neal,Handz of Steel,15,5,0,33,49,1.03,0.5,0.51,0.44,0.1,71,75,1,5.22,10.6,5.6,0.58,0.87
George Sullivan,The Silencer,17,7,0,42,49,0,0.39,1.37,0.2,0.7,72,73,0,3.53,9.383333333,2.42,0.57,0.38
Georges StPierre,Rush,26,2,0,42,11,0.37,0.53,4.16,0.74,1.1,71,76,0,3.78,13.15,1.4,0.72,0.83
Gerald Harris,Hurricane,23,5,0,44,49,0.66,0.29,2.96,0.54,0,71,77,1,1.41,11.45,1.58,0.62,0.72
Gerald Meerschaert,GM,35,17,0,36,49,0.29,0.44,2.01,0.37,1.5,73,77,1,3.3,8.25,3.5,0.53,0.34
Geraldo de Freitas Jr,Spartan,12,6,0,32,18,0,0.52,3,0.45,0,67,72,0,3.67,15,2.62,0.5,0.59
Germaine de Randamie,The Iron Lady,10,4,0,39,41,0.32,0.46,0,0,0.4,69,71,0,2.72,11.9,2.14,0.65,0.69
Gian Siqueira,Pitbull,19,5,0,29,18,0,1,0,0,0,73,74,0,0.8,4.983333333,3.41,0.19,0
Gian Villante,750,17,14,0,38,49,0.32,0.44,0.45,0.23,0,75,76,0,4.38,10.86666667,5.47,0.55,0.83
Giga Chikadze,Ninja,15,3,0,35,56,0.69,0.43,0.23,0.33,0.2,72,74,0,4.08,13.08333333,3.44,0.62,0.69
Gilbert Burns,Durinho,22,6,0,37,18,0.24,0.48,1.95,0.35,0.5,70,71,0,3.36,12.1,3.34,0.54,0.47
Gilbert Urbina,The RGV Bad Boy,7,3,0,27,49,0.99,0.6,3.96,0.5,1,75,75,0,6.33,7.583333333,4.09,0.47,0
Gilbert Yvel,The Hurricane,39,16,1,47,100,0,0.47,0,0,1,74,77,0,1.05,6.3,1.78,0.5,0.25
Gillian Robertson,The Savage,13,8,0,28,11,0,0.46,2.53,0.43,1,65,63,0,2.61,9.65,3.12,0.56,0.43
Gina Mazany,Danger,7,6,0,35,49,0.23,0.5,4.34,0.52,0.2,66,68,1,3.73,8.2,3.52,0.5,0.33
Glaico Franca Moreira,Nego,15,5,0,32,18,0,0.42,2.68,0.42,0.3,72,77,0,2.35,14.91666667,3.46,0.47,0.76
Gleison Tibau,719,33,14,0,40,18,0.1,0.31,4.08,0.53,0.8,70,71,1,1.95,11.03333333,2.51,0.63,0.92
Gloria de Paula,Glorinha,6,5,0,28,18,0,0.53,0.74,0.37,0.5,65,67,0,4.89,12.2,3.77,0.66,0.65
Glover Teixeira,713,33,9,0,44,18,0.33,0.49,2.11,0.33,0.9,74,76,0,3.73,10.33333333,4.43,0.51,0.6
Gokhan Saki,The Rebel,1,2,0,40,52,4.72,0.58,0,0,0,72,73,0,7.09,3.183333333,4.57,0.53,1
Grant Dawson,KGD,20,2,1,29,49,0.12,0.51,3.68,0.36,1.5,70,72,3,2.97,11.1,2.27,0.45,0.4
Gray Maynard,480,13,7,1,44,49,0.35,0.32,2.91,0.47,0.7,69,70,0,1.92,12.86666667,2.64,0.66,0.81
Greg Hardy,Prince of War,7,5,0,35,49,0.59,0.5,0.2,0.33,0,77,80,0,4.79,6.316666667,3.31,0.55,0.64
Greg Rebello,Ribz,24,8,0,41,49,0,0.39,0,0,0,72,73,1,2.61,4.8,2.92,0.58,0
Greg Soto,674,9,4,0,37,49,0,0.63,1.49,0.27,1,71,73,0,3.21,10.08333333,2.61,0.52,0.44
Greg Velasco,The Viking King,6,1,0,30,100,0,0,0,0,0,74,70,1,0,2.633333333,1.52,0,0
Gregor Gillespie,The Gift,14,1,0,37,49,0.51,0.52,6.86,0.48,0.8,67,71,0,3.74,7.383333333,2.3,0.57,1
Gregory Rodrigues,Robocop,14,5,0,31,18,1.07,0.55,2.4,0.5,0.5,75,75,0,5.99,7.033333333,5.67,0.51,1
Grigory Popov,546,13,3,0,39,71,0,0.37,0,0,0,67,68,3,3.63,12.4,4.2,0.55,0.45
Gugun Gusman,The Tiger,8,4,0,33,100,0,0.27,0,0,0,67,68,0,0.88,3.4,6.18,0.41,0.33
Guido Cannetti,Ninja,10,8,0,44,50,0,0.55,2.27,0.55,0.4,66,68,1,3.44,7.266666667,2.84,0.51,0.64
Guram Kutateladze,Georgian Viking,12,4,0,32,56,0.35,0.45,0.69,0.18,0,71,72,0,4.62,14.43333333,4.53,0.56,0.75
Gustavo Lopez,441,12,6,1,34,49,0,0.4,1.74,0.41,0.7,65,67,0,2.48,10.8,3.87,0.57,0.31
Hacran Dias,Barnabe,23,6,1,39,18,0,0.41,2.5,0.39,0.5,68,69,0,2.08,15,3.31,0.55,0.76
Hailey Cowan,All Hail,7,3,0,31,49,0,0.42,1.5,0.33,0,68,67,1,2.97,15,3.17,0.34,0.8
Hakeem Dawodu,Mean,13,4,1,32,11,0.11,0.5,0,0,0,68,73,0,5.45,13.48333333,3.37,0.56,0.65
Hamdy Abdelwahab,The Hammer,5,0,0,31,106,1,0.52,3,0.75,0,74,72,1,3.87,15,3.13,0.59,0
HanSeul Kim,Spade,13,5,0,33,7,3.25,0.45,0,0,4,73,74,1,6.93,5.633333333,8.09,0.5,0
Hannah Cifers,Shockwave,10,7,0,31,49,0.51,0.44,0.26,1,0.3,61,62,0,4.99,8.333333333,5.39,0.52,0.64
Hannah Goldy,K,6,4,0,31,49,0,0.47,0.66,0.12,0.2,64,61,0,5.19,11.36666667,4.67,0.5,0.54
