redCorner,blueCorner,winner,redCorner_wins,blueCorner_wins,redCorner_losses,blueCorner_losses,redCorner_draws,blueCorner_draws,redCorner_age,blueCorner_age,redCorner_nation,blueCorner_nation,redCorner_knockdowns,blueCorner_knockdowns,redCorner_sig_str_percentage,blueCorner_sig_str_percentage,redCorner_takedowns,blueCorner_takedowns,redCorner_takedown_percentage,blueCorner_takedown_percentage,redCorner_subs_attempted,blueCorner_subs_attempted,redCorner_height,blueCorner_height,redCorner_reach,blueCorner_reach,redCorner_stance,blueCorner_stance,redCorner_sig_str_landed_per_minute,blueCorner_sig_str_landed_per_minute,redCorner_fightTime,blueCorner_fightTime,redCorner_sig_str_absorbed_per_minute,blueCorner_sig_str_absorbed_per_minute,redCorner_sig_str_defense,blueCorner_sig_str_defense,redCorner_takedown_defense,blueCorner_takedown_defense
0,1,1,8.0,7.0,3.0,2.0,0.0,0.0,38.0,35.0,49.0,49.0,0.0,0.25,0.42,0.51,3.51,1.5,0.5,0.33,0.5,0.0,73.0,71.0,76.0,72.0,1.0,1.0,3.01,3.68,13.916666666666666,15.0,2.74,2.7,0.54,0.56,0.89,0.61
0,1,1,13.0,20.0,6.0,14.0,0.0,0.0,43.0,42.0,49.0,49.0,0.0,0.3,0.48,0.31,0.66,0.89,1.0,0.16,1.3,0.8,73.0,75.0,74.0,75.0,0.0,0.0,3.29,3.08,7.583333333333333,9.15,3.91,3.14,0.58,0.51,0.68,0.48
0,1,0,34.0,34.0,11.0,12.0,0.0,0.0,48.0,42.0,18.0,64.0,0.86,0.21,0.61,0.38,0.5,1.98,0.77,0.39,0.8,0.5,74.0,74.0,77.0,75.0,1.0,1.0,3.05,2.06,10.25,11.65,2.05,2.25,0.6,0.6,0.69,0.84
0,1,0,27.0,19.0,14.0,7.0,1.0,0.0,42.0,44.0,18.0,49.0,0.87,0.16,0.5,0.36,2.01,1.05,0.48,0.48,0.7,0.7,73.0,75.0,76.0,77.0,0.0,0.0,3.57,4.38,9.066666666666666,10.3,2.79,2.81,0.54,0.61,0.49,0.57
0,1,1,20.0,24.0,16.0,11.0,0.0,0.0,39.0,38.0,81.0,18.0,0.3,0.7,0.4,0.45,0.74,0.48,0.35,0.5,0.0,0.1,68.0,71.0,69.0,75.0,0.0,0.0,3.68,4.18,11.65,11.75,4.09,4.34,0.62,0.57,0.75,0.75
0,1,0,21.0,24.0,7.0,9.0,1.0,0.0,39.0,47.0,18.0,49.0,0.0,0.22,0.4,0.43,3.83,0.67,0.42,0.3,1.5,0.8,67.0,67.0,70.0,68.0,0.0,1.0,2.0,3.17,9.133333333333333,11.816666666666666,2.31,3.03,0.62,0.64,0.62,0.6
0,1,0,28.0,28.0,10.0,13.0,0.0,0.0,41.0,45.0,18.0,18.0,0.15,0.43,0.42,0.39,1.65,0.22,0.39,0.2,0.2,0.4,65.0,67.0,66.0,71.0,0.0,0.0,3.22,2.95,12.533333333333331,8.65,2.5,3.22,0.66,0.63,0.78,0.58
0,1,0,35.0,18.0,10.0,10.0,0.0,1.0,43.0,35.0,18.0,18.0,0.42,0.1,0.45,0.45,1.44,0.93,0.62,0.47,0.8,0.7,69.0,68.0,71.0,73.0,1.0,0.0,2.72,2.37,9.35,12.05,2.79,2.66,0.49,0.64,0.6,0.41
0,1,1,25.0,31.0,10.0,18.0,0.0,5.0,41.0,49.0,81.0,49.0,0.36,0.13,0.35,0.45,0.73,0.7,0.35,0.55,0.4,2.4,72.0,71.0,74.0,68.0,0.0,0.0,2.46,3.76,12.366666666666667,10.666666666666666,3.44,3.03,0.51,0.58,0.35,0.55
0,1,0,36.0,34.0,17.0,9.0,0.0,0.0,40.0,34.0,49.0,18.0,0.81,0.55,0.46,0.53,1.16,2.32,0.33,0.4,1.2,2.7,73.0,70.0,73.0,74.0,0.0,0.0,4.41,3.54,9.666666666666666,6.866666666666667,4.48,3.19,0.53,0.51,0.73,0.55
0,1,1,6.0,21.0,5.0,14.0,0.0,0.0,43.0,45.0,49.0,49.0,0.0,0.43,0.46,0.44,0.57,0.43,0.27,0.25,0.3,0.1,70.0,70.0,75.0,70.0,0.0,0.0,4.71,4.62,12.0,6.4,3.55,3.05,0.6,0.57,0.6,0.59
0,1,1,17.0,14.0,9.0,6.0,0.0,0.0,40.0,41.0,49.0,49.0,0.27,0.3,0.47,0.42,3.55,1.57,0.54,0.46,1.2,0.0,74.0,75.0,76.0,75.0,0.0,0.0,2.65,5.15,8.25,7.25,2.58,3.93,0.54,0.55,0.62,0.3
0,1,0,28.0,24.0,8.0,16.0,0.0,1.0,39.0,39.0,49.0,49.0,0.36,0.88,0.34,0.29,1.41,0.34,0.3,0.33,0.6,0.1,64.0,67.0,65.0,69.0,1.0,0.0,3.52,3.4,11.383333333333333,9.633333333333333,2.67,3.76,0.61,0.68,0.62,0.86
0,1,0,17.0,17.0,5.0,5.0,0.0,0.0,35.0,38.0,18.0,100.0,0.0,0.0,0.53,0.44,3.13,1.93,0.4,0.25,0.5,1.7,73.0,72.0,75.0,75.0,0.0,0.0,2.17,1.67,11.5,9.066666666666666,2.43,2.13,0.45,0.37,1.0,0.31
0,1,0,11.0,21.0,3.0,14.0,0.0,0.0,36.0,35.0,49.0,49.0,0.0,0.22,0.57,0.5,5.2,0.56,0.44,0.68,1.4,0.7,69.0,70.0,71.0,73.0,1.0,1.0,3.47,4.16,10.566666666666666,11.916666666666666,3.5,2.93,0.57,0.63,0.61,0.64
0,1,0,19.0,17.0,7.0,10.0,0.0,0.0,43.0,44.0,49.0,49.0,0.0,0.19,0.34,0.42,3.19,2.95,0.48,0.38,2.0,0.2,69.0,69.0,71.0,71.0,1.0,0.0,1.19,2.57,11.3,10.883333333333333,1.78,1.96,0.52,0.62,0.52,0.63
0,1,0,19.0,19.0,8.0,12.0,1.0,1.0,44.0,49.0,49.0,49.0,0.19,0.06,0.37,0.46,2.98,2.47,0.44,0.35,0.0,0.6,72.0,75.0,75.0,74.0,0.0,0.0,2.14,2.59,12.2,10.816666666666666,2.42,2.88,0.63,0.6,0.73,0.54
0,1,0,26.0,14.0,14.0,6.0,0.0,0.0,46.0,48.0,18.0,64.0,0.75,0.4,0.46,0.41,1.02,2.29,0.6,0.67,0.6,1.0,72.0,70.0,74.0,75.0,1.0,0.0,1.59,3.1,7.35,6.833333333333333,2.83,3.62,0.5,0.57,0.53,0.92
0,1,1,53.0,51.0,20.0,18.0,2.0,1.0,48.0,43.0,49.0,49.0,0.18,0.13,0.44,0.49,1.79,1.7,0.3,0.23,2.1,0.1,69.0,72.0,72.0,73.0,0.0,1.0,1.12,2.32,7.466666666666667,12.716666666666669,1.96,2.14,0.43,0.56,0.25,0.61
0,1,0,19.0,27.0,4.0,14.0,0.0,1.0,34.0,48.0,11.0,49.0,0.08,0.34,0.42,0.45,1.77,1.8,0.47,0.35,0.4,1.5,72.0,72.0,76.0,74.0,0.0,0.0,3.75,2.74,13.7,7.383333333333334,2.8,2.84,0.62,0.6,0.88,0.7
0,1,1,12.0,18.0,8.0,8.0,0.0,0.0,47.0,37.0,49.0,45.0,0.1,0.72,0.42,0.4,3.0,1.53,0.34,0.39,0.0,0.4,73.0,77.0,76.0,79.0,0.0,0.0,3.69,4.03,10.316666666666666,10.366666666666667,3.8,3.53,0.61,0.51,0.91,0.83
0,1,0,18.0,17.0,8.0,7.0,0.0,0.0,40.0,43.0,49.0,49.0,0.44,0.33,0.45,0.42,3.83,3.08,0.46,0.42,0.3,0.2,69.0,68.0,69.0,71.0,1.0,0.0,3.49,2.62,11.75,12.016666666666667,3.99,2.36,0.53,0.62,0.63,0.71
0,1,0,26.0,21.0,9.0,17.0,0.0,0.0,48.0,40.0,49.0,49.0,0.25,0.0,0.44,0.37,3.23,0.18,0.4,0.18,0.6,0.2,66.0,66.0,70.0,70.0,0.0,0.0,2.98,4.52,8.616666666666667,13.816666666666666,2.45,6.55,0.6,0.59,0.66,0.6
0,1,0,24.0,35.0,4.0,11.0,0.0,0.0,38.0,44.0,49.0,49.0,0.05,0.36,0.33,0.4,2.82,1.54,0.42,0.3,0.1,0.8,68.0,66.0,68.0,67.0,0.0,0.0,3.91,2.65,16.85,12.333333333333334,2.61,2.59,0.7,0.64,0.83,0.58
0,1,1,35.0,22.0,13.0,11.0,1.0,0.0,47.0,43.0,18.0,49.0,1.29,0.51,0.4,0.42,0.97,1.14,0.53,0.41,0.6,0.8,71.0,71.0,74.0,73.0,0.0,1.0,2.79,2.87,10.366666666666667,8.666666666666666,2.19,2.87,0.6,0.52,0.62,0.53
0,1,0,23.0,16.0,11.0,10.0,0.0,0.0,45.0,40.0,71.0,49.0,0.47,0.09,0.32,0.5,0.87,2.13,0.32,0.37,0.3,1.5,66.0,70.0,70.0,68.0,0.0,0.0,3.87,3.17,10.683333333333334,9.766666666666667,2.67,3.57,0.65,0.51,0.65,0.56
0,1,0,19.0,23.0,12.0,5.0,1.0,0.0,49.0,40.0,49.0,49.0,0.06,0.51,0.46,0.43,2.47,3.37,0.35,0.44,0.6,0.4,75.0,74.0,74.0,74.0,0.0,0.0,2.59,2.82,10.816666666666666,10.233333333333333,2.88,1.39,0.6,0.71,0.54,0.8
0,1,0,32.0,22.0,14.0,4.0,0.0,1.0,39.0,42.0,49.0,7.0,0.39,0.3,0.39,0.49,0.59,2.93,0.46,0.43,1.0,0.6,74.0,74.0,75.0,76.0,0.0,1.0,3.66,2.12,12.166666666666666,11.083333333333334,2.67,1.89,0.55,0.58,0.38,0.71
0,1,0,32.0,11.0,18.0,7.0,2.0,0.0,40.0,44.0,49.0,49.0,1.21,0.27,0.4,0.34,1.3,2.46,0.63,0.33,0.2,1.9,69.0,70.0,71.0,72.0,0.0,0.0,2.96,2.04,6.95,7.833333333333333,1.85,2.65,0.66,0.6,0.61,0.42
0,1,1,14.0,32.0,7.0,15.0,0.0,0.0,46.0,39.0,34.0,18.0,0.14,0.18,0.27,0.47,2.32,2.01,0.31,0.35,1.6,0.6,70.0,68.0,71.0,70.0,0.0,1.0,2.61,3.52,9.55,14.9,2.52,3.19,0.67,0.6,0.53,0.56
0,1,1,20.0,12.0,9.0,5.0,0.0,0.0,36.0,49.0,49.0,49.0,0.2,0.83,0.43,0.52,0.81,3.78,0.26,0.34,0.0,0.5,73.0,72.0,74.0,73.0,0.0,0.0,3.38,3.6,12.9,10.583333333333334,3.03,2.53,0.56,0.56,0.82,0.83
0,1,0,27.0,8.0,10.0,7.0,2.0,0.0,48.0,44.0,87.0,49.0,0.37,1.74,0.56,0.52,2.3,0.0,0.56,0.0,0.2,0.2,76.0,71.0,82.0,74.0,0.0,0.0,3.33,2.72,9.083333333333334,5.766666666666667,1.28,3.54,0.54,0.59,0.52,0.76
0,1,0,19.0,19.0,8.0,9.0,0.0,0.0,42.0,39.0,49.0,49.0,0.0,0.38,0.56,0.41,4.23,2.53,0.42,0.48,0.0,0.9,70.0,69.0,70.0,71.0,0.0,1.0,1.52,3.8,7.733333333333333,12.483333333333333,1.55,2.17,0.46,0.62,0.72,0.63
0,1,0,26.0,24.0,19.0,13.0,0.0,0.0,43.0,40.0,49.0,49.0,0.6,0.17,0.55,0.5,1.68,2.7,0.46,0.49,1.3,0.4,72.0,67.0,75.0,72.0,0.0,0.0,3.76,2.15,9.216666666666669,12.283333333333331,2.92,3.08,0.55,0.51,0.63,0.53
0,1,0,16.0,15.0,8.0,10.0,0.0,0.0,39.0,42.0,49.0,67.0,0.18,0.16,0.41,0.41,1.87,3.26,0.46,0.34,0.9,0.7,66.0,65.0,68.0,67.0,0.0,0.0,3.71,2.13,11.2,9.683333333333334,2.3,2.83,0.65,0.55,0.59,0.69
0,1,1,33.0,16.0,16.0,5.0,0.0,0.0,41.0,46.0,49.0,49.0,0.08,0.0,0.44,0.36,2.75,2.56,0.44,0.52,2.2,1.5,67.0,67.0,70.0,69.0,0.0,1.0,2.05,2.43,9.55,11.716666666666669,2.44,1.99,0.6,0.72,0.39,0.57
0,1,1,15.0,10.0,7.0,5.0,0.0,0.0,43.0,46.0,49.0,49.0,0.0,0.5,0.2,0.47,2.46,0.74,0.44,0.37,2.5,0.0,70.0,70.0,74.0,72.0,1.0,0.0,0.73,2.28,9.566666666666666,12.116666666666667,2.27,2.13,0.46,0.59,0.4,0.75
0,1,0,20.0,15.0,8.0,5.0,0.0,0.0,41.0,42.0,49.0,49.0,0.19,0.73,0.47,0.53,1.84,2.19,0.33,0.37,0.9,0.5,68.0,68.0,71.0,70.0,0.0,0.0,3.13,4.09,10.283333333333331,8.8,2.87,2.69,0.57,0.56,0.46,0.82
0,1,1,12.0,21.0,2.0,9.0,0.0,0.0,49.0,40.0,49.0,18.0,1.89,0.85,0.47,0.47,1.42,0.3,0.33,0.5,0.0,0.1,74.0,76.0,80.0,77.0,0.0,0.0,4.38,4.49,4.533333333333333,10.733333333333333,3.53,3.33,0.53,0.56,0.42,0.81
0,1,0,14.0,19.0,6.0,7.0,0.0,0.0,47.0,41.0,49.0,18.0,0.08,0.27,0.4,0.43,2.22,1.18,0.33,0.44,1.3,0.6,70.0,66.0,74.0,67.0,1.0,0.0,2.41,2.72,10.533333333333331,15.0,1.85,2.59,0.63,0.58,0.6,0.65
0,1,1,14.0,36.0,4.0,17.0,0.0,0.0,41.0,40.0,49.0,49.0,0.0,0.81,0.42,0.46,1.4,1.16,0.33,0.33,1.9,1.2,70.0,73.0,73.0,73.0,0.0,0.0,2.64,4.41,9.45,9.666666666666666,4.5,4.48,0.48,0.53,0.5,0.73
0,1,1,42.0,20.0,22.0,12.0,1.0,1.0,47.0,39.0,74.0,49.0,0.49,0.19,0.42,0.28,0.76,0.63,0.53,0.38,0.7,0.1,69.0,69.0,73.0,70.0,1.0,0.0,2.91,4.17,9.816666666666666,11.916666666666666,2.34,4.08,0.66,0.57,0.69,0.77
0,1,1,13.0,26.0,9.0,12.0,0.0,1.0,41.0,46.0,49.0,17.0,0.27,0.19,0.45,0.39,2.74,0.52,0.24,0.25,1.4,1.0,74.0,73.0,73.0,77.0,1.0,2.0,2.08,3.37,7.833333333333333,8.933333333333334,3.59,3.13,0.54,0.58,0.5,0.71
0,1,0,14.0,9.0,4.0,4.0,0.0,0.0,44.0,39.0,49.0,49.0,0.0,0.41,0.42,0.48,1.36,0.41,0.36,1.0,0.3,0.8,72.0,73.0,74.0,73.0,1.0,0.0,3.52,2.75,14.766666666666667,7.333333333333333,3.48,3.11,0.62,0.49,0.52,0.66
0,1,0,29.0,9.0,8.0,6.0,0.0,0.0,35.0,37.0,49.0,81.0,0.63,0.0,0.5,0.37,1.36,1.98,0.36,0.66,1.2,0.0,69.0,69.0,72.0,73.0,1.0,0.0,5.49,2.97,9.966666666666669,11.35,4.3,3.2,0.53,0.5,0.63,0.55
0,1,0,17.0,18.0,14.0,6.0,0.0,0.0,42.0,40.0,49.0,49.0,0.0,0.0,0.36,0.47,0.48,0.36,0.18,0.33,0.0,0.4,73.0,76.0,75.0,77.0,0.0,0.0,4.92,4.03,12.733333333333333,8.3,5.27,4.41,0.54,0.45,0.75,0.85
0,1,0,28.0,17.0,11.0,14.0,0.0,1.0,39.0,48.0,49.0,64.0,0.09,0.32,0.38,0.39,2.85,1.19,0.35,0.36,1.1,1.5,70.0,66.0,71.0,68.0,0.0,0.0,3.44,2.01,11.833333333333334,11.583333333333334,3.27,3.06,0.52,0.64,0.56,0.49
0,1,0,38.0,24.0,21.0,10.0,0.0,0.0,42.0,37.0,49.0,49.0,0.19,0.35,0.33,0.47,3.13,0.61,0.36,0.5,0.6,1.1,67.0,70.0,70.0,72.0,0.0,0.0,2.64,3.05,12.433333333333334,11.433333333333334,3.01,3.44,0.61,0.54,0.67,0.6
0,1,0,27.0,12.0,16.0,4.0,0.0,0.0,43.0,46.0,49.0,49.0,0.23,0.82,0.48,0.3,1.96,0.41,0.47,1.0,1.0,3.3,73.0,75.0,77.0,75.0,0.0,0.0,3.31,3.59,9.633333333333333,7.283333333333333,3.71,3.13,0.42,0.57,0.59,0.5
0,1,1,23.0,11.0,11.0,6.0,0.0,0.0,43.0,41.0,18.0,49.0,0.11,0.15,0.58,0.4,0.44,2.64,0.57,0.41,0.6,0.0,73.0,76.0,75.0,79.0,0.0,0.0,5.29,2.97,12.316666666666666,11.366666666666667,4.31,3.81,0.53,0.51,0.61,0.52
0,1,1,8.0,28.0,3.0,19.0,0.0,0.0,37.0,37.0,49.0,49.0,0.0,0.69,0.34,0.4,0.0,1.16,0.0,0.38,0.5,0.4,72.0,69.0,72.0,71.0,0.0,0.0,1.66,3.17,14.033333333333331,11.45,3.53,3.05,0.37,0.58,0.37,0.65
0,1,1,14.0,15.0,5.0,13.0,0.0,1.0,35.0,42.0,49.0,49.0,0.28,0.26,0.41,0.34,1.97,1.05,0.36,0.57,2.2,0.1,71.0,73.0,74.0,72.0,0.0,0.0,1.44,3.43,6.666666666666667,10.75,3.71,2.47,0.5,0.6,0.16,0.59
0,1,0,13.0,9.0,6.0,5.0,0.0,0.0,43.0,41.0,49.0,49.0,0.0,0.19,0.48,0.42,0.66,2.14,1.0,0.26,1.3,1.0,73.0,70.0,74.0,70.0,0.0,0.0,3.29,2.68,7.583333333333333,11.016666666666667,3.91,3.32,0.58,0.51,0.68,0.27
0,1,0,15.0,11.0,12.0,4.0,0.0,0.0,41.0,41.0,49.0,49.0,0.36,0.0,0.4,0.49,2.61,1.24,0.45,0.33,0.7,0.6,65.0,68.0,66.0,71.0,0.0,1.0,3.37,3.85,11.25,4.833333333333333,3.41,2.9,0.65,0.48,0.59,0.6
0,1,0,11.0,11.0,7.0,7.0,1.0,0.0,40.0,42.0,49.0,49.0,0.0,0.72,0.49,0.41,0.98,1.01,0.23,0.63,0.7,0.6,67.0,68.0,71.0,70.0,0.0,0.0,3.19,4.07,11.516666666666667,8.633333333333333,2.61,3.16,0.5,0.68,0.25,0.68
0,1,0,37.0,12.0,12.0,8.0,0.0,0.0,45.0,47.0,49.0,49.0,0.59,0.1,0.54,0.42,1.52,3.0,0.56,0.34,0.1,0.0,73.0,73.0,73.0,76.0,0.0,0.0,3.25,3.69,11.5,10.316666666666666,2.51,3.8,0.55,0.61,0.73,0.91
0,1,1,33.0,18.0,13.0,7.0,0.0,1.0,35.0,41.0,41.0,49.0,0.24,0.66,0.47,0.41,0.56,1.21,0.46,0.68,1.7,0.2,83.0,78.0,84.0,79.0,0.0,0.0,3.12,2.93,7.816666666666666,8.033333333333333,4.04,4.31,0.46,0.42,0.55,0.75
0,1,1,23.0,19.0,15.0,9.0,0.0,0.0,40.0,39.0,18.0,49.0,0.66,0.38,0.41,0.41,0.71,2.53,0.6,0.48,0.3,0.9,69.0,69.0,70.0,71.0,0.0,1.0,3.73,3.8,10.983333333333333,12.483333333333333,3.42,2.17,0.62,0.62,0.63,0.63
0,1,0,12.0,25.0,6.0,12.0,0.0,0.0,43.0,43.0,49.0,18.0,1.04,0.58,0.42,0.35,0.12,0.58,0.12,0.3,0.3,0.8,73.0,73.0,74.0,75.0,0.0,0.0,3.28,1.69,7.65,8.666666666666666,2.65,2.62,0.59,0.56,0.6,0.52
0,1,1,23.0,21.0,17.0,13.0,0.0,0.0,41.0,43.0,49.0,49.0,0.24,0.48,0.41,0.5,0.49,1.45,0.45,0.34,1.7,0.8,78.0,72.0,79.0,74.0,0.0,0.0,2.31,2.93,9.466666666666669,9.033333333333331,2.4,2.9,0.54,0.57,0.56,0.59
0,1,0,33.0,17.0,14.0,8.0,0.0,0.0,40.0,42.0,18.0,18.0,0.1,0.0,0.31,0.33,4.08,2.49,0.53,0.36,0.8,1.6,70.0,68.0,71.0,71.0,1.0,0.0,1.95,2.19,11.033333333333331,10.55,2.51,3.38,0.63,0.59,0.92,0.11
0,1,0,17.0,17.0,4.0,8.0,0.0,0.0,33.0,42.0,49.0,49.0,1.09,0.0,0.42,0.43,1.09,1.11,0.66,0.39,1.4,0.8,69.0,63.0,70.0,64.0,0.0,1.0,2.69,3.35,8.283333333333333,12.466666666666669,2.76,2.23,0.57,0.61,0.52,0.57
0,1,1,17.0,34.0,9.0,9.0,0.0,0.0,42.0,37.0,49.0,18.0,0.22,0.24,0.43,0.36,0.43,1.49,0.33,0.41,0.0,0.5,67.0,66.0,72.0,70.0,0.0,0.0,1.77,3.78,8.916666666666666,13.233333333333333,4.32,3.9,0.49,0.57,0.13,0.91
0,1,0,31.0,20.0,8.0,12.0,0.0,0.0,37.0,41.0,18.0,11.0,0.41,0.55,0.46,0.42,0.49,0.25,0.54,0.66,0.1,0.9,67.0,68.0,70.0,68.0,0.0,0.0,3.57,4.08,14.2,9.15,3.74,4.18,0.6,0.69,0.91,0.71
0,1,0,24.0,19.0,8.0,11.0,0.0,0.0,45.0,60.0,18.0,49.0,0.69,0.06,0.53,0.57,1.21,2.78,0.65,0.46,0.4,0.5,73.0,73.0,74.0,75.0,1.0,0.0,2.59,2.85,11.616666666666667,12.416666666666666,1.57,1.53,0.61,0.59,0.75,0.58
0,1,0,27.0,22.0,8.0,6.0,0.0,1.0,53.0,48.0,71.0,49.0,0.15,0.0,0.44,0.4,3.25,2.37,0.46,0.25,0.1,1.3,72.0,71.0,74.0,71.0,0.0,0.0,1.9,2.66,8.233333333333333,9.933333333333334,1.62,1.78,0.59,0.65,0.7,0.25
0,1,1,12.0,24.0,5.0,7.0,0.0,0.0,42.0,40.0,11.0,49.0,0.0,0.18,0.43,0.45,3.65,2.4,0.36,0.45,1.3,0.8,68.0,69.0,75.0,70.0,0.0,1.0,2.34,2.93,11.383333333333333,16.216666666666665,2.32,1.79,0.6,0.63,0.31,0.63
0,1,1,22.0,19.0,13.0,4.0,0.0,0.0,38.0,34.0,49.0,11.0,0.16,0.08,0.45,0.42,1.05,1.77,0.3,0.47,1.3,0.4,72.0,72.0,76.0,76.0,1.0,0.0,4.57,3.75,11.583333333333334,13.7,3.77,2.8,0.52,0.62,0.41,0.88
0,1,0,31.0,14.0,15.0,6.0,0.0,0.0,38.0,47.0,49.0,11.0,0.98,0.19,0.39,0.39,2.04,0.39,0.47,0.18,0.4,0.4,69.0,72.0,71.0,76.0,0.0,1.0,2.47,3.84,8.05,12.95,2.83,3.73,0.6,0.64,0.86,0.66
0,1,1,15.0,14.0,7.0,2.0,0.0,0.0,43.0,43.0,49.0,11.0,0.0,0.0,0.2,0.55,2.46,2.32,0.44,0.53,2.5,1.7,70.0,71.0,74.0,75.0,1.0,0.0,0.73,1.8,9.566666666666666,12.95,2.27,0.89,0.46,0.69,0.4,0.84
0,1,0,25.0,21.0,16.0,8.0,0.0,0.0,48.0,46.0,11.0,49.0,0.0,0.44,0.52,0.39,1.43,1.55,0.16,0.5,2.0,1.9,75.0,73.0,80.0,76.0,0.0,0.0,1.55,2.84,5.983333333333333,4.25,2.7,2.99,0.46,0.59,0.35,0.31
0,1,1,20.0,12.0,11.0,4.0,0.0,0.0,44.0,40.0,49.0,49.0,0.22,0.31,0.41,0.44,1.94,0.94,0.6,0.25,0.1,1.3,67.0,73.0,68.0,73.0,0.0,0.0,3.06,3.37,10.733333333333333,6.833333333333333,2.93,2.7,0.62,0.5,0.82,0.15
0,1,0,22.0,25.0,6.0,10.0,0.0,0.0,39.0,41.0,49.0,81.0,1.66,0.36,0.47,0.35,2.43,0.73,0.57,0.35,0.6,0.4,74.0,72.0,78.0,74.0,0.0,0.0,3.25,2.46,6.166666666666667,12.366666666666667,1.83,3.44,0.6,0.51,0.77,0.35
0,1,1,15.0,6.0,15.0,5.0,0.0,0.0,41.0,43.0,49.0,49.0,0.47,0.0,0.37,0.46,1.18,0.57,0.55,0.27,0.7,0.3,73.0,70.0,75.0,75.0,0.0,0.0,2.11,4.71,6.35,12.0,3.75,3.55,0.51,0.6,0.19,0.6
0,1,0,17.0,18.0,8.0,13.0,0.0,1.0,36.0,44.0,7.0,49.0,0.43,0.3,0.41,0.24,0.7,0.3,0.44,0.26,0.6,0.5,67.0,70.0,72.0,68.0,0.0,0.0,3.93,2.77,12.333333333333334,11.7,4.52,4.79,0.52,0.52,0.72,0.42
0,1,1,8.0,15.0,2.0,3.0,0.0,0.0,43.0,47.0,49.0,49.0,0.0,0.22,0.41,0.47,1.32,4.66,0.71,0.43,0.0,0.7,72.0,73.0,72.0,73.0,0.0,0.0,2.46,1.55,11.366666666666667,8.816666666666666,1.18,2.9,0.81,0.59,0.7,0.0
0,1,1,21.0,8.0,14.0,4.0,0.0,0.0,35.0,43.0,49.0,49.0,0.22,0.0,0.5,0.45,0.56,2.14,0.68,0.5,0.7,2.1,70.0,69.0,73.0,72.0,1.0,0.0,4.16,2.91,11.916666666666666,8.016666666666667,2.93,3.48,0.63,0.46,0.64,0.5
0,1,0,17.0,8.0,2.0,5.0,0.0,0.0,36.0,42.0,81.0,49.0,0.25,0.0,0.4,0.45,2.61,2.88,0.43,0.55,0.9,0.0,73.0,72.0,75.0,76.0,0.0,0.0,3.4,2.69,13.4,8.683333333333334,1.8,2.57,0.62,0.54,0.6,0.38
0,1,0,17.0,9.0,4.0,5.0,0.0,0.0,33.0,39.0,49.0,49.0,1.09,0.4,0.42,0.39,1.09,0.2,0.66,1.0,1.4,0.6,69.0,67.0,70.0,69.0,0.0,0.0,2.69,2.57,8.283333333333333,12.533333333333331,2.76,3.06,0.57,0.51,0.52,0.37
0,1,0,18.0,16.0,8.0,9.0,0.0,0.0,40.0,35.0,49.0,49.0,0.44,0.5,0.45,0.51,3.83,3.03,0.46,0.46,0.3,4.8,69.0,71.0,69.0,75.0,1.0,0.0,3.49,2.02,11.75,7.433333333333334,3.99,2.39,0.53,0.4,0.63,0.4
0,1,1,27.0,27.0,14.0,1.0,1.0,0.0,42.0,36.0,18.0,49.0,0.87,0.22,0.5,0.57,2.01,1.93,0.48,0.45,0.7,0.5,73.0,76.0,76.0,84.0,0.0,0.0,3.57,4.29,9.066666666666666,14.883333333333333,2.79,2.22,0.54,0.64,0.49,0.95
0,1,0,35.0,24.0,11.0,16.0,0.0,1.0,44.0,39.0,49.0,49.0,0.36,0.88,0.4,0.29,1.54,0.34,0.3,0.33,0.8,0.1,66.0,67.0,67.0,69.0,0.0,0.0,2.65,3.4,12.333333333333334,9.633333333333333,2.59,3.76,0.64,0.68,0.58,0.86
0,1,1,35.0,10.0,11.0,5.0,2.0,0.0,49.0,40.0,78.0,49.0,0.98,0.77,0.5,0.37,0.19,2.32,0.4,0.46,0.3,0.4,74.0,76.0,73.0,78.0,1.0,0.0,2.11,2.92,7.833333333333333,7.05,1.89,2.22,0.63,0.57,0.78,0.72
0,1,0,17.0,10.0,7.0,4.0,0.0,0.0,42.0,43.0,18.0,49.0,1.67,0.24,0.41,0.27,0.56,0.47,0.28,0.33,0.3,0.9,74.0,74.0,77.0,77.0,1.0,0.0,4.79,1.93,5.983333333333333,10.616666666666667,5.0,2.39,0.6,0.67,1.0,0.79
0,1,1,13.0,27.0,5.0,14.0,0.0,1.0,47.0,48.0,49.0,49.0,0.0,0.34,0.49,0.45,3.74,1.8,0.38,0.35,1.2,1.5,72.0,72.0,74.0,74.0,0.0,0.0,2.02,2.74,11.416666666666666,7.383333333333334,1.2,2.84,0.61,0.6,0.31,0.7
0,1,1,16.0,33.0,7.0,14.0,0.0,0.0,44.0,40.0,49.0,18.0,0.36,0.1,0.43,0.31,2.9,4.08,0.54,0.53,0.8,0.8,68.0,70.0,70.0,71.0,0.0,1.0,2.45,1.95,10.683333333333334,11.033333333333331,1.94,2.51,0.63,0.63,0.69,0.92
0,1,0,16.0,28.0,6.0,10.0,0.0,0.0,35.0,41.0,49.0,18.0,0.34,0.15,0.42,0.42,1.02,1.65,0.42,0.39,1.0,0.2,70.0,65.0,71.0,66.0,1.0,0.0,2.33,3.22,9.466666666666669,12.533333333333331,2.82,2.5,0.47,0.66,0.81,0.78
