name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Diego Lopes,299,24.0,6.0,0,29.0,14,1.51,0.58,0.0,0.0,5.0,71,72,0.0,3.22,5.966666666666667,4.73,0.37,0.42
Dominic Waters,Sho Nuff,9.0,5.0,0,35.0,79,0.0,0.23,4.07,0.52,0.0,73,79,0.0,0.48,11.066666666666666,2.53,0.39,0.28
Dominick Cruz,The Dominator,24.0,4.0,0,39.0,79,0.05,0.33,2.82,0.42,0.1,68,68,0.0,3.91,16.85,2.61,0.7,0.83
Dominick Reyes,The Devastator,13.0,4.0,0,34.0,79,1.04,0.5,0.35,0.28,0.3,76,77,1.0,4.87,7.833333333333333,3.75,0.48,0.8
Dominique Steele,NonStop ActionPacked,14.0,9.0,0,36.0,79,0.63,0.49,2.95,0.42,0.0,70,74,0.0,2.32,11.866666666666667,2.42,0.5,0.76
Don Madge,Magic Man,9.0,3.0,1,33.0,39,1.48,0.52,2.22,0.25,0.7,72,72,1.0,2.08,10.116666666666667,0.74,0.67,0.8
DonTale Mayes,Lord Kong,11.0,6.0,0,32.0,79,0.3,0.43,0.71,0.43,0.0,78,81,0.0,3.69,12.3,3.96,0.47,0.6
Dong Hyun Kim,Stun Gun,22.0,4.0,1,42.0,43,0.3,0.49,2.93,0.43,0.6,74,76,1.0,2.12,11.083333333333334,1.89,0.58,0.71
Dong Hyun Ma,Maestro,16.0,11.0,3,35.0,43,0.3,0.41,1.27,0.53,0.0,71,70,0.0,2.84,11.083333333333334,4.1,0.54,0.33
Dongi Yang,The Ox,13.0,3.0,0,39.0,43,0.49,0.51,1.7,0.41,0.5,70,73,1.0,3.55,12.316666666666666,3.21,0.63,0.61
Douglas Silva de Andrade,D Silva,29.0,5.0,0,38.0,14,0.61,0.38,0.61,0.46,0.2,67,68,0.0,3.66,12.3,3.99,0.58,0.7
Drakkar Klose,247,15.0,2.0,1,36.0,79,0.23,0.55,1.58,0.26,0.0,69,70,0.0,4.37,12.116666666666667,3.46,0.51,0.69
Drew Dober,54,27.0,13.0,0,35.0,79,0.71,0.4,0.71,0.18,0.1,68,70,1.0,4.34,7.95,4.23,0.51,0.56
Drew Fickett,The Master,42.0,21.0,0,44.0,79,0.24,0.41,1.3,0.35,2.2,70,70,0.0,2.33,9.016666666666667,2.29,0.57,0.3
Drew McFedries,The Massacre,12.0,7.0,0,45.0,79,4.27,0.51,1.42,1.0,0.7,72,72,1.0,5.13,2.3333333333333335,4.56,0.52,0.56
Dricus Du Plessis,Stillknocks,21.0,2.0,0,30.0,39,0.75,0.5,3.0,0.51,0.8,73,76,3.0,6.49,11.45,4.77,0.55,0.4
Duane Ludwig,Bang,21.0,14.0,0,45.0,79,0.43,0.44,0.43,0.25,0.1,70,70,0.0,4.62,6.4,3.05,0.57,0.59
Dustin Hazelett,McLovin,12.0,7.0,0,38.0,79,0.0,0.4,0.55,0.5,4.1,73,76,0.0,2.24,5.433333333333334,3.51,0.46,0.25
Dustin Jacoby,The Hanyak,19.0,9.0,1,36.0,79,0.45,0.47,0.36,0.25,0.0,75,76,0.0,5.5,10.433333333333334,4.14,0.57,0.6
Dustin Joynson,222,5.0,0.0,0,38.0,49,0.0,0.53,0.0,0.0,0.0,78,78,0.0,3.28,2.1333333333333333,5.63,0.47,0.0
Dustin Kimura,The Diamond,11.0,3.0,0,35.0,79,0.0,0.21,0.93,0.37,2.2,67,71,0.0,1.33,9.633333333333333,3.82,0.51,0.5
Dustin Poirier,The Diamond,30.0,9.0,0,35.0,79,0.62,0.5,1.24,0.36,1.3,69,72,1.0,5.3,10.283333333333333,4.33,0.52,0.64
Dustin Stoltzfus,445,15.0,6.0,0,32.0,79,0.2,0.44,2.45,0.41,1.0,72,75,0.0,3.51,9.2,3.4,0.47,0.46
Dwight Grant,The Body Snatcher,11.0,6.0,0,39.0,79,0.61,0.36,0.61,1.0,0.0,73,76,3.0,3.29,10.966666666666667,2.66,0.6,0.66
Dylan Lockard,296,6.0,2.0,0,32.0,79,1.16,0.53,2.31,0.4,1.2,69,72,0.0,1.31,12.983333333333333,3.31,0.52,0.28
Dylan Potter,Big Poppa,10.0,6.0,0,29.0,79,0.0,0.48,0.0,0.0,1.1,74,77,3.0,3.1,13.85,5.78,0.46,0.33
Dylan Salvador,430,5.0,2.0,0,31.0,94,0.0,0.37,0.0,0.0,0.0,69,69,1.0,4.34,2.7666666666666666,11.57,0.46,0.0
Ed Herman,Short Fuse,27.0,16.0,0,43.0,79,0.23,0.48,1.96,0.47,1.0,73,77,0.0,3.31,9.633333333333333,3.71,0.42,0.59
Eddie Alvarez,The Underground King,29.0,6.0,0,40.0,79,0.47,0.41,2.92,0.36,0.5,69,69,0.0,4.32,9.883333333333333,4.39,0.55,0.92
Eddie Gordon,Truck,8.0,4.0,0,40.0,79,0.39,0.32,1.93,0.83,0.0,72,76,0.0,2.03,9.733333333333333,2.57,0.6,0.63
Eddie Wineland,527,24.0,16.0,1,39.0,79,0.88,0.29,0.34,0.33,0.1,67,69,0.0,3.4,9.633333333333333,3.76,0.68,0.86
Edgar Garcia,112,14.0,5.0,0,40.0,22,0.55,0.29,2.21,0.57,0.6,70,71,0.0,3.16,5.433333333333334,4.23,0.6,0.5
Edson Barboza,Junior,24.0,12.0,0,38.0,14,0.66,0.44,0.45,0.5,0.1,71,75,0.0,4.11,12.2,4.65,0.56,0.72
Edson Gomez,134,6.0,2.0,0,33.0,94,0.0,0.32,0.0,0.0,0.0,68,69,3.0,2.66,7.516666666666667,8.78,0.45,0.0
Eduarda Moura,Ronda,10.0,1.0,0,30.0,14,0.0,0.57,5.15,0.3,0.6,66,66,0.0,3.09,8.75,2.1,0.51,1.0
Eduardo Neves,Bebezao,7.0,2.0,0,24.0,94,0.0,0.65,5.77,0.66,0.0,74,78,0.0,7.69,2.6,6.15,0.55,0.0
Edwin Figueroa,El Feroz,9.0,5.0,0,39.0,79,0.4,0.39,0.2,1.0,0.6,67,69,0.0,2.57,12.533333333333333,3.06,0.51,0.37
Efrain Escudero,Hecho En Mexico,28.0,12.0,0,38.0,22,0.5,0.44,1.31,0.4,0.8,69,71,0.0,2.92,12.416666666666666,2.3,0.63,0.66
Elias Garcia,113,6.0,2.0,0,31.0,79,0.68,0.27,0.68,0.14,1.4,65,67,1.0,1.59,11.0,5.05,0.5,0.33
Elias Theodorou,The Spartan,16.0,3.0,0,36.0,49,0.0,0.42,1.27,0.28,0.0,73,75,0.0,4.19,13.983333333333333,2.39,0.53,0.59
Elias Urbina,495,3.0,1.0,0,30.0,79,0.0,0.37,0.0,0.0,0.0,75,77,1.0,3.85,7.783333333333333,6.17,0.5,0.0
Eliot Marshall,Fire,10.0,4.0,0,43.0,79,0.24,0.27,0.47,0.33,0.9,74,77,0.0,1.93,10.616666666666667,2.39,0.67,0.79
Elvis Mutapcic,The King,15.0,6.0,1,37.0,94,0.0,0.4,0.0,0.0,0.0,72,72,0.0,3.41,12.816666666666666,4.27,0.38,0.81
Emil Meek,Valhalla,9.0,5.0,1,35.0,61,0.0,0.39,0.25,0.33,1.0,71,74,3.0,2.52,15.0,2.53,0.38,0.47
Emily Whitmire,Spitfire,4.0,5.0,0,33.0,79,0.0,0.31,1.9,0.66,0.5,65,63,0.0,2.5,5.266666666666667,2.98,0.54,0.7
Emrah Sonmez,Anatolian Wolf,14.0,5.0,0,31.0,118,0.0,0.46,5.0,0.21,0.0,70,71,0.0,1.47,15.0,1.73,0.48,0.0
Eric Spicely,Zebrinha,12.0,6.0,0,37.0,79,0.0,0.45,1.31,0.2,1.0,73,73,0.0,3.71,6.55,5.72,0.55,0.75
Erick Gonzalez,The Ghost Pepper,14.0,8.0,0,32.0,79,0.0,0.36,6.0,0.55,0.0,71,75,0.0,2.4,4.166666666666667,8.08,0.4,0.5
Erick Montano,Perry,7.0,5.0,0,38.0,22,0.0,0.44,2.29,0.36,0.0,72,73,0.0,2.79,8.733333333333333,2.06,0.64,0.66
Erik Koch,Phoenix,16.0,6.0,0,35.0,79,0.34,0.42,1.02,0.42,1.0,70,71,1.0,2.33,9.466666666666667,2.82,0.47,0.81
Erin Blanchfield,Cold Blooded,12.0,2.0,0,25.0,79,0.0,0.45,2.05,0.33,1.0,64,66,0.0,5.47,12.55,4.34,0.58,0.81
Erisson Ferreira,Gato,12.0,2.0,0,33.0,94,0.0,0.32,1.11,1.0,1.7,66,70,0.0,1.75,13.466666666666667,2.75,0.56,0.66
Evan Elder,The Phenom,8.0,2.0,0,27.0,79,0.74,0.48,0.74,0.22,0.4,70,72,3.0,4.75,13.55,5.0,0.57,0.28
Evan Tanner,472,32.0,8.0,0,53.0,79,0.13,0.59,2.55,0.43,1.3,72,74,0.0,3.05,7.45,2.64,0.56,0.25
Fabio Maldonado,Caipira de Aco,23.0,11.0,0,44.0,14,0.11,0.58,0.44,0.57,0.6,73,75,0.0,5.29,12.316666666666666,4.31,0.53,0.61
Fabricio Werdum,Vai Cavalo,24.0,9.0,1,46.0,14,0.31,0.52,1.75,0.31,1.2,76,77,0.0,3.59,10.466666666666667,2.64,0.55,0.31
Farid Basharat,Ferocious,12.0,0.0,0,26.0,50,0.0,0.58,3.96,0.41,0.6,68,71,0.0,4.47,12.316666666666666,2.44,0.57,0.83
Felice Herrig,Lil Bulldog,14.0,10.0,0,39.0,79,0.0,0.37,1.08,0.28,0.8,64,65,0.0,3.84,11.083333333333334,5.19,0.48,0.75
Felicia Spencer,FeeNom,9.0,3.0,0,33.0,49,0.0,0.48,1.18,0.18,0.2,66,68,0.0,3.21,12.733333333333333,4.54,0.45,0.27
Fernie Garcia,114,10.0,5.0,0,32.0,79,0.28,0.34,0.28,0.5,0.6,67,67,0.0,2.04,10.866666666666667,3.79,0.48,0.5
Forrest Griffin,148,19.0,7.0,0,45.0,79,0.16,0.36,1.05,0.48,0.7,75,77,0.0,4.38,10.3,2.81,0.61,0.57
Francis Marshall,Fire,7.0,2.0,0,25.0,79,0.37,0.33,3.29,0.5,0.7,69,72,0.0,3.66,10.266666666666667,4.07,0.53,0.0
Francis Ngannou,The Predator,17.0,3.0,0,37.0,75,1.22,0.41,0.76,0.62,0.3,76,83,0.0,2.33,7.016666666666667,2.16,0.41,0.71
Francisco Figueiredo,Sniper,13.0,5.0,1,34.0,14,0.0,0.61,2.51,0.75,0.4,66,68,1.0,2.04,8.966666666666667,2.59,0.61,0.76
Francisco Trevino,Sitkayan,13.0,3.0,0,42.0,79,0.0,0.42,0.97,0.22,0.0,69,70,0.0,2.65,10.316666666666666,2.42,0.64,0.41
Francisco Trinaldo,Massaranduba,28.0,9.0,0,45.0,14,0.23,0.45,0.98,0.42,0.5,69,70,1.0,3.13,12.383333333333333,2.67,0.6,0.6
Frank Mir,362,18.0,11.0,0,45.0,79,0.77,0.47,2.02,0.4,2.0,75,79,1.0,2.18,5.766666666666667,3.84,0.38,0.54
Frank Trigg,Twinkle Toes,21.0,9.0,0,52.0,79,0.55,0.46,2.35,0.47,0.8,69,71,1.0,2.79,3.9166666666666665,1.9,0.56,0.75
Frankie Edgar,The Answer,23.0,11.0,1,42.0,79,0.09,0.4,2.29,0.31,0.3,66,68,0.0,3.77,15.9,2.82,0.65,0.65
Gabe Green,Gifted,11.0,5.0,0,31.0,79,0.55,0.45,0.83,0.5,0.3,70,73,3.0,6.28,10.85,6.95,0.47,0.53
Gabriel Gonzaga,Napao,17.0,11.0,0,45.0,14,0.7,0.45,2.8,0.39,1.1,74,76,0.0,2.12,6.516666666666667,2.94,0.57,0.66
Gabriel Miranda,Fly,17.0,6.0,0,34.0,14,0.0,0.51,4.8,0.4,2.4,71,71,0.0,3.52,3.1333333333333333,6.88,0.39,0.0
Gabriella Fernandes,Gabi,8.0,3.0,0,30.0,14,0.0,0.47,0.0,0.0,0.0,66,66,1.0,1.63,15.0,2.7,0.47,0.61
Garett Whiteley,Goodnight,7.0,3.0,0,43.0,79,0.0,0.48,0.0,0.0,0.9,72,72,0.0,3.72,11.3,4.04,0.46,0.27
Garreth McLellan,Soldier Boy,13.0,6.0,0,41.0,39,0.0,0.54,1.15,0.22,0.9,73,72,1.0,3.56,10.4,2.94,0.45,0.34
Garrett Armfield,28,10.0,3.0,0,27.0,79,0.55,0.53,0.0,0.0,0.0,66,70,0.0,6.22,9.166666666666666,3.93,0.58,0.64
Gasan Umalatov,Cobra,17.0,4.0,2,41.0,92,0.0,0.39,0.75,0.17,0.0,71,71,0.0,2.23,15.0,4.1,0.59,0.9
Gavin Tucker,Guvnor,13.0,3.0,0,37.0,49,0.0,0.44,3.13,0.44,1.5,66,66,1.0,4.29,10.283333333333333,4.18,0.57,0.53
Geane Herrera,La Pulga,9.0,3.0,0,34.0,79,0.28,0.31,0.83,0.37,0.6,65,66,0.0,1.51,13.616666666666667,5.07,0.52,0.38
Gegard Mousasi,384,42.0,6.0,2,38.0,80,0.33,0.5,1.59,0.6,1.1,74,76,0.0,3.75,7.833333333333333,1.21,0.68,0.59
Genaro Valdez,Rayadito,10.0,3.0,0,32.0,22,0.77,0.3,1.54,0.44,0.4,69,72,0.0,4.08,9.75,7.16,0.48,0.36
Geoff Neal,Handz of Steel,15.0,6.0,0,33.0,79,0.91,0.5,0.46,0.44,0.1,71,75,1.0,4.97,10.966666666666667,5.47,0.57,0.87
George Hardwick,King,12.0,2.0,0,27.0,69,0.0,0.38,0.0,0.0,0.0,70,72,0.0,3.6,15.0,4.6,0.71,0.83
George Sullivan,The Silencer,17.0,7.0,0,43.0,79,0.0,0.39,1.37,0.2,0.7,72,73,0.0,3.53,9.383333333333333,2.42,0.57,0.38
Georges StPierre,Rush,26.0,2.0,0,43.0,49,0.37,0.53,4.16,0.74,1.1,71,76,0.0,3.78,13.15,1.4,0.72,0.83
Gerald Harris,Hurricane,23.0,5.0,0,44.0,79,0.66,0.29,2.96,0.54,0.0,71,77,1.0,1.41,11.45,1.58,0.62,0.72
Gerald Meerschaert,GM,36.0,17.0,0,36.0,79,0.27,0.45,2.17,0.38,1.6,73,77,1.0,3.18,8.3,3.37,0.53,0.34
Germaine de Randamie,The Iron Lady,10.0,5.0,0,40.0,90,0.29,0.46,0.0,0.0,0.4,69,71,0.0,2.57,12.133333333333333,2.0,0.65,0.65
Gian Siqueira,Pitbull,19.0,5.0,0,29.0,14,0.0,1.0,0.0,0.0,0.0,73,74,0.0,0.8,4.983333333333333,3.41,0.19,0.0
Gian Villante,513,17.0,14.0,0,38.0,79,0.32,0.44,0.45,0.23,0.0,75,76,0.0,4.38,10.866666666666667,5.47,0.55,0.83
Giga Chikadze,Ninja,15.0,3.0,0,35.0,52,0.69,0.43,0.23,0.33,0.2,72,74,0.0,4.08,13.083333333333334,3.44,0.62,0.69
Gilbert Burns,Durinho,22.0,7.0,0,37.0,14,0.22,0.48,2.24,0.38,0.5,70,71,0.0,3.29,12.183333333333334,3.42,0.54,0.5
Gilbert Melendez,El Nino,22.0,8.0,0,42.0,79,0.24,0.33,1.64,0.41,0.2,69,73,0.0,3.44,15.233333333333333,2.53,0.63,0.71
Gilbert Urbina,The RGV Bad Boy,7.0,4.0,0,28.0,79,0.75,0.57,3.01,0.44,0.8,75,75,0.0,5.61,6.65,4.61,0.44,0.0
Gilbert Yvel,The Hurricane,39.0,16.0,1,47.0,94,0.0,0.47,0.0,0.0,1.0,74,77,0.0,1.05,6.3,1.78,0.5,0.25
Gillian Robertson,The Savage,13.0,8.0,0,29.0,49,0.0,0.46,2.53,0.43,1.0,65,63,0.0,2.61,9.65,3.12,0.56,0.43
Gina Mazany,Danger,7.0,6.0,0,35.0,79,0.23,0.5,4.34,0.52,0.2,66,68,1.0,3.73,8.2,3.52,0.5,0.33
Gleison Tibau,483,33.0,14.0,0,40.0,14,0.1,0.31,4.08,0.53,0.8,70,71,1.0,1.95,11.033333333333333,2.51,0.63,0.92
Glover Teixeira,477,33.0,9.0,0,44.0,14,0.33,0.49,2.11,0.33,0.9,74,76,0.0,3.73,10.333333333333334,4.43,0.51,0.6
Gray Maynard,344,13.0,7.0,1,45.0,79,0.35,0.32,2.91,0.47,0.7,69,70,0.0,1.92,12.866666666666667,2.64,0.66,0.81
Greg Hardy,Prince of War,7.0,5.0,0,35.0,79,0.59,0.5,0.2,0.33,0.0,77,80,0.0,4.79,6.316666666666666,3.31,0.55,0.64
Greg Velasco,The Viking King,6.0,1.0,0,30.0,94,0.0,0.0,0.0,0.0,0.0,74,70,1.0,0.0,2.6333333333333333,1.52,0.0,0.0
Gregor Gillespie,The Gift,14.0,1.0,0,37.0,79,0.51,0.52,6.86,0.48,0.8,67,71,0.0,3.74,7.383333333333334,2.3,0.57,1.0
Gugun Gusman,The Tiger,8.0,4.0,0,34.0,94,0.0,0.27,0.0,0.0,0.0,67,68,0.0,0.88,3.4,6.18,0.41,0.33
Gunnar Nelson,Gunni,19.0,5.0,1,35.0,40,0.1,0.61,1.9,0.59,1.0,71,72,3.0,1.84,10.033333333333333,3.0,0.49,0.66
Guram Kutateladze,Georgian Viking,12.0,4.0,0,32.0,52,0.35,0.45,0.69,0.18,0.0,71,72,0.0,4.62,14.433333333333334,4.53,0.56,0.75
Gustavo Lopez,303,12.0,6.0,1,34.0,79,0.0,0.4,1.74,0.41,0.7,65,67,0.0,2.48,10.8,3.87,0.57,0.31
Hakeem Dawodu,Mean,13.0,4.0,1,32.0,49,0.11,0.5,0.0,0.0,0.0,68,73,0.0,5.45,13.483333333333333,3.37,0.56,0.65
Hamdy Abdelwahab,The Hammer,5.0,0.0,0,31.0,110,1.0,0.52,3.0,0.75,0.0,74,72,1.0,3.87,15.0,3.13,0.59,0.0
HanSeul Kim,Spade,13.0,6.0,0,33.0,43,1.33,0.42,0.0,0.0,1.7,73,73,1.0,5.79,8.75,5.68,0.52,0.5
Hannah Goldy,K,6.0,4.0,0,32.0,79,0.0,0.47,0.66,0.12,0.2,64,61,0.0,5.19,11.366666666666667,4.67,0.5,0.54
Harry Hunsucker,The Hurricane,7.0,6.0,0,35.0,79,0.0,0.52,0.0,0.0,2.0,74,75,0.0,3.54,1.8333333333333335,6.53,0.42,0.0
Harvey Park,Fightbot,12.0,3.0,0,38.0,79,0.0,0.5,0.0,0.0,0.0,72,70,0.0,3.77,6.1,7.21,0.33,0.0
Hatsu Hioki,176,29.0,10.0,2,40.0,0,0.0,0.42,2.55,0.56,0.6,71,73,0.0,2.42,13.75,2.12,0.65,0.54
Heath Herring,The Texas Crazy Horse,28.0,16.0,0,46.0,79,1.0,0.5,1.22,0.5,0.7,76,78,0.0,2.37,15.0,1.77,0.54,0.32
Hector Aldana,El Charro,4.0,3.0,0,35.0,22,0.0,0.38,0.93,1.0,0.0,71,72,0.0,3.59,10.766666666666667,5.08,0.59,0.0
Hector Lombard,Showeather,34.0,10.0,1,46.0,33,0.66,0.46,1.69,0.48,0.5,69,71,1.0,3.02,11.45,3.35,0.53,0.77
Hector Urbina,El Toro,17.0,10.0,1,36.0,22,0.0,0.38,0.0,0.0,3.8,71,73,0.0,0.97,6.55,2.44,0.39,0.38
Henrique Shiguemoto,435,13.0,4.0,1,34.0,94,0.0,0.33,0.0,0.0,0.0,71,72,0.0,3.6,0.8333333333333334,6.0,0.16,0.5
Henry Cejudo,Triple C,16.0,4.0,0,37.0,79,0.4,0.46,1.99,0.32,0.2,64,64,0.0,3.77,13.466666666666667,3.29,0.6,0.75
Henry Martinez,Sicario,9.0,4.0,0,40.0,79,0.0,0.25,0.0,0.0,0.0,67,69,1.0,2.79,12.65,4.01,0.6,0.8
Herdem Alacabek,6,5.0,1.0,0,33.0,94,0.0,0.65,2.06,0.5,0.0,74,75,0.0,3.84,14.566666666666666,6.66,0.23,0.42
Hermes Franca,The Unreal,24.0,17.0,0,49.0,14,0.38,0.39,1.53,0.36,2.4,66,71,0.0,1.78,13.116666666666667,2.85,0.55,0.37
Hilarie Rose,426,4.0,2.0,0,31.0,79,0.0,0.33,0.0,0.0,0.0,63,63,0.0,2.33,15.0,6.13,0.44,1.0
Holly Holm,The Preachers Daughter,15.0,7.0,0,42.0,79,0.12,0.4,0.87,0.3,0.1,68,69,1.0,3.13,16.083333333333332,2.92,0.55,0.76
Houston Alexander,The Assassin,17.0,15.0,1,52.0,79,1.78,0.54,1.19,0.57,0.0,72,72,0.0,3.06,4.216666666666667,3.2,0.52,0.33
Hu Yaozong,Totoro,3.0,3.0,0,29.0,32,0.0,0.48,0.0,0.0,0.4,75,72,0.0,3.35,12.433333333333334,5.09,0.35,0.33
Hugo Viana,Wolverine,8.0,4.0,0,41.0,14,0.89,0.38,0.22,0.06,0.0,66,67,0.0,3.05,11.216666666666667,3.2,0.57,0.5
Hyder Amil,The Hurricane,9.0,0.0,0,34.0,85,0.68,0.54,0.68,0.33,2.0,69,70,3.0,4.73,11.1,2.16,0.61,0.78
Hyun Gyu Lim,The Ace,13.0,7.0,1,39.0,43,0.93,0.41,0.23,1.0,0.2,75,77,0.0,4.45,9.183333333333334,5.07,0.51,0.73
Ian Heinisch,The Hurricane,14.0,5.0,0,35.0,79,0.34,0.5,1.02,0.17,0.7,71,72,0.0,3.25,11.0,2.98,0.59,0.59
Ian Machado Garry,The Future,14.0,0.0,0,26.0,3,0.73,0.55,0.55,0.75,0.0,75,74,0.0,6.27,11.75,3.49,0.53,0.69
Ian McCall,Uncle Creepy,13.0,5.0,1,40.0,79,0.0,0.39,2.08,0.3,0.0,65,64,0.0,3.59,13.65,3.25,0.67,0.88
Iasmin Lucindo,309,16.0,5.0,0,22.0,14,0.0,0.46,2.23,0.53,0.3,63,66,0.0,3.95,13.433333333333334,3.11,0.66,0.8
Ike Villanueva,Hurricane,18.0,14.0,0,40.0,79,0.6,0.38,0.6,0.5,0.0,73,73,0.0,3.66,4.183333333333334,7.24,0.36,1.0
Ikram Aliskerov,16,15.0,1.0,0,31.0,92,4.66,0.65,2.33,0.33,2.3,72,76,1.0,8.24,2.15,7.15,0.36,0.0
Ildemar Alcantara,Marajo,21.0,11.0,0,41.0,34,0.0,0.38,2.0,0.68,0.9,74,78,0.0,1.93,13.95,2.63,0.5,0.81
Ilia Topuria,El Matador,15.0,0.0,0,27.0,24,1.07,0.46,1.92,0.56,1.3,67,69,0.0,4.4,10.033333333333333,3.35,0.65,0.92
Ilir Latifi,The Sledgehammer,17.0,9.0,0,41.0,119,0.4,0.45,2.11,0.35,0.3,70,73,0.0,2.05,9.316666666666666,2.93,0.56,1.0
Impa Kasanganay,Tshilobo,9.0,2.0,0,30.0,79,0.0,0.48,1.75,0.58,0.2,71,75,0.0,4.96,10.016666666666667,3.66,0.58,0.66
Ion Cutelaba,The Hulk,17.0,10.0,1,30.0,62,0.25,0.43,4.17,0.57,0.0,73,75,1.0,4.44,7.65,3.43,0.47,0.76
Irene Aldana,9,15.0,7.0,0,36.0,22,0.24,0.4,0.16,0.5,0.2,69,68,0.0,5.24,14.633333333333333,6.33,0.57,0.76
Irina Alekseeva,Russian Ronda,5.0,2.0,0,33.0,42,0.87,0.43,0.87,0.2,0.9,68,67,0.0,3.84,8.6,3.55,0.48,1.0
Isaac VallieFlagg,499,16.0,7.0,1,46.0,79,0.0,0.47,0.2,0.12,0.0,68,70,0.0,5.56,15.0,5.6,0.45,0.58
Isis Verbeek,Fight Queen,5.0,2.0,0,29.0,94,0.0,0.43,0.0,0.0,0.0,64,64,0.0,3.13,15.0,3.53,0.53,0.66
Islam Makhachev,320,26.0,1.0,0,32.0,92,0.35,0.59,3.19,0.53,1.1,70,70,1.0,2.65,10.566666666666666,1.54,0.61,0.9
Ismail Naurdiev,The Austrian Wonderboy,19.0,4.0,0,27.0,18,0.0,0.52,1.25,0.71,0.2,70,74,0.0,3.17,15.0,1.3,0.68,0.7
Israel Adesanya,The Last Stylebender,24.0,3.0,0,34.0,64,0.67,0.48,0.05,0.14,0.1,76,80,3.0,3.93,18.266666666666666,3.11,0.56,0.77
Issei Tamura,469,10.0,8.0,0,40.0,0,1.83,0.53,0.92,0.25,0.0,65,63,0.0,1.89,5.466666666666667,4.58,0.44,0.33
Iuri Alcantara,Marajo,35.0,10.0,0,43.0,14,0.42,0.45,1.44,0.62,0.8,69,71,1.0,2.72,9.35,2.79,0.49,0.6
Ivan Jorge,Batman,27.0,7.0,0,43.0,14,0.0,0.49,1.56,0.16,0.6,69,73,0.0,3.41,12.016666666666667,2.91,0.59,0.75
Ivan Menjivar,The Pride of El Salvador,25.0,12.0,0,42.0,79,0.28,0.37,0.56,0.28,1.0,66,64,0.0,2.78,9.766666666666667,2.76,0.65,0.38
Ivan Valenzuela,Bam Bam,8.0,2.0,0,31.0,22,0.0,0.0,0.0,0.0,0.0,74,77,0.0,0.0,0.4166666666666667,9.6,0.33,0.0
JJ Aldrich,11,13.0,7.0,0,31.0,79,0.0,0.46,0.66,0.23,0.0,65,67,1.0,3.88,13.7,4.38,0.6,0.66
JJ Okanovich,The Bosnian Bomber,7.0,1.0,0,33.0,79,0.0,0.55,0.0,0.0,0.0,71,76,0.0,6.93,15.0,5.27,0.5,1.0
Jack Cartwright,39,10.0,1.0,0,30.0,69,0.0,0.38,6.0,0.66,2.0,69,68,0.0,0.8,15.0,3.33,0.29,0.0
Jack Hermansson,The Joker,24.0,8.0,0,36.0,47,0.0,0.44,1.53,0.3,0.4,73,77,0.0,5.09,11.55,3.69,0.56,0.8
Jack Jenkins,Phar,12.0,3.0,0,30.0,33,0.0,0.61,2.56,0.69,0.0,67,68,3.0,4.43,13.2,3.07,0.59,0.75
Jack Marshman,The Hammer,23.0,10.0,0,34.0,69,0.55,0.25,0.0,0.0,0.0,72,73,0.0,2.74,10.216666666666667,4.19,0.56,0.2
Jacob Kilburn,The Killer,8.0,4.0,0,28.0,79,0.0,0.33,0.51,0.05,0.5,69,72,0.0,2.56,9.783333333333333,6.78,0.35,0.2
Jacob Malkoun,Mamba,8.0,3.0,0,28.0,33,0.0,0.56,6.62,0.42,0.4,69,73,0.0,3.86,10.033333333333333,2.48,0.52,0.2
Jacob Rosales,The Lil Badger,13.0,7.0,0,28.0,79,0.56,0.46,1.12,0.18,0.6,71,74,0.0,7.19,13.416666666666666,10.66,0.44,0.5
Jacob Silva,Lil Animal,6.0,4.0,0,36.0,79,0.0,0.44,1.51,1.0,0.0,65,67,0.0,4.17,9.95,4.92,0.56,0.66
Jacob Volkmann,Christmas,19.0,7.0,0,43.0,79,0.0,0.34,3.19,0.48,2.0,69,71,1.0,1.19,11.3,1.78,0.52,0.52
Jafel Filho,Pastor,16.0,3.0,0,31.0,14,0.44,0.41,1.77,0.33,2.6,67,68,0.0,2.36,8.483333333333333,2.0,0.47,0.55
Jai Herbert,Black Country Banger,12.0,5.0,1,36.0,69,0.6,0.41,0.2,0.1,0.0,73,77,0.0,2.69,10.716666666666667,3.15,0.45,0.57
Jailton Almeida,Malhadinho,21.0,3.0,0,32.0,14,0.0,0.64,6.85,0.59,2.6,75,79,0.0,2.46,7.05,0.72,0.4,0.75
Jaime Alvarez,22,6.0,1.0,0,36.0,79,0.0,0.4,1.0,0.33,0.0,68,69,0.0,2.73,15.0,4.53,0.56,0.5
Jairzinho Rozenstruik,Bigi Boy,14.0,5.0,0,36.0,71,0.94,0.49,0.0,0.0,0.0,74,78,0.0,3.44,8.6,2.78,0.47,0.75
Jake Ellenberger,The Juggernaut,31.0,15.0,0,39.0,79,0.98,0.39,2.04,0.47,0.4,69,71,0.0,2.47,8.05,2.83,0.6,0.86
Jake Hadley,White Kong,10.0,3.0,0,27.0,69,0.24,0.42,0.24,0.06,1.7,67,70,1.0,3.36,10.316666666666666,3.56,0.6,0.35
